"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.756566733E1,-1.953019015E-2,-1.503623649E-2,6.999776699E-3
1.757565633E1,-1.426142454E-2,-2.991431020E-2,1.675661094E-2
1.758568433E1,-7.797649130E-3,-3.842878714E-2,1.367689762E-2
1.759569433E1,-7.664490491E-3,-3.420501202E-2,8.372655138E-4
1.760567633E1,-1.388634741E-2,-2.149996907E-2,-1.853473298E-2
1.761571033E1,-1.163497940E-2,-5.530140363E-3,-3.247364983E-2
1.762572033E1,-8.401368745E-3,6.206409074E-3,-3.783246130E-2
1.763571533E1,-2.035094192E-3,3.053714521E-3,-3.346265107E-2
1.764573833E1,6.406527478E-3,-6.915772974E-5,-2.372468449E-2
1.765574833E1,5.175082479E-3,3.175108228E-3,-9.867724031E-3
1.766574433E1,-8.857995272E-3,7.415915374E-3,2.752235625E-3
1.767575433E1,-2.498321421E-2,4.168202169E-3,1.324607991E-2
1.768576433E1,-3.676876798E-2,-1.294127759E-2,2.065925486E-2
1.769577333E1,-3.884162381E-2,-2.789946273E-2,1.856997795E-2
1.770576233E1,-3.766006231E-2,-3.006144799E-2,8.980277926E-3
1.771577233E1,-3.649918735E-2,-1.942185499E-2,-1.741342829E-3
1.772580333E1,-3.001868352E-2,-1.088090707E-2,-1.024808083E-2
1.773582033E1,-2.360891737E-2,1.947192242E-3,-1.343513466E-2
1.774583033E1,-2.257055044E-2,1.369119994E-2,-1.348014176E-2
1.775580933E1,-1.618867554E-2,1.373239793E-2,-1.126242895E-2
1.776581533E1,-4.514092114E-3,1.274933480E-2,-4.698726814E-3
1.777582533E1,7.736128755E-4,2.345604263E-2,-2.547691576E-3
1.778584033E1,-2.433113521E-3,2.983850613E-2,-3.688525874E-3
1.779587433E1,-5.654473789E-3,2.769513242E-2,-1.582241734E-3
1.780588433E1,1.809832756E-3,1.707418077E-2,1.770677976E-3
1.781589133E1,7.139281370E-3,6.442245562E-3,5.096547306E-3
1.782588233E1,3.937040456E-3,6.425687578E-3,5.056076217E-3
1.783589233E1,-2.419659169E-3,1.064200141E-2,-3.876913397E-4
1.784590633E1,-3.433197271E-3,8.487445302E-3,-4.662973341E-3
1.785592833E1,-9.829116054E-3,-7.919142081E-5,-3.633526620E-3
1.786593833E1,-1.848755218E-2,-1.153706573E-3,6.945032161E-3
1.787591833E1,-2.286975831E-2,-4.339972977E-3,1.758859865E-2
1.788592533E1,-2.724141069E-2,-1.179483533E-2,2.825369872E-2
1.789593533E1,-2.618827112E-2,-1.071833633E-2,2.933051437E-2
1.790596833E1,-2.076880448E-2,-9.649208747E-3,2.191673219E-2
1.791598233E1,-1.204627845E-2,-1.499223057E-2,7.098340895E-3
1.792599233E1,-8.600924164E-3,-1.611714810E-2,-1.421836950E-2
1.793600233E1,-4.162766505E-3,-6.550138816E-3,-3.130232543E-2
1.794597933E1,7.691460662E-3,2.007464878E-3,-4.294507578E-2
1.795598933E1,1.731256023E-2,2.124754339E-2,-4.825969785E-2
1.796603033E1,1.628188230E-2,3.082771040E-2,-5.366231874E-2
1.797600633E1,8.794062771E-3,2.759484388E-2,-5.160522461E-2
1.798601633E1,2.284548944E-3,7.334467024E-3,-3.769926354E-2
1.799602633E1,-2.202005591E-3,-1.607870683E-2,-1.306853816E-2
1.800606333E1,-2.439892385E-3,-4.052925110E-2,1.375770289E-2
1.801607333E1,-3.692626487E-3,-4.794126749E-2,3.194011375E-2
1.802605133E1,-8.048874326E-3,-3.300873563E-2,3.608364239E-2
1.803606033E1,-9.952398017E-3,-4.164618440E-3,2.851109579E-2
1.804607033E1,-1.303211600E-2,1.817241311E-2,1.233555190E-2
1.805607933E1,-7.551693358E-3,2.348771319E-2,-1.509641763E-3
1.806611833E1,-3.211640753E-3,2.455496602E-2,-7.869590074E-3
1.807612833E1,-3.203519620E-3,1.175694354E-2,-5.669177976E-3
1.808610633E1,-3.261816455E-3,-3.152822610E-3,2.950853668E-3
1.809614633E1,-1.254602568E-3,-9.499557316E-3,1.582832448E-2
1.810615633E1,-1.358762267E-3,-6.268311292E-3,2.435811795E-2
1.811616333E1,1.814974588E-3,-4.109642468E-3,2.652483247E-2
1.812614333E1,6.142977625E-3,-3.038693219E-3,2.123346739E-2
1.813615333E1,9.484818205E-3,-9.323830018E-4,8.446242660E-3
1.814619233E1,3.160830121E-3,7.528225251E-5,8.826114354E-4
1.815619933E1,3.247862449E-3,-1.061450969E-2,-4.404916894E-3
1.816620933E1,7.533746772E-3,-2.125960961E-2,-3.229067195E-3
1.817618833E1,9.629546665E-3,-2.443468198E-2,1.086746110E-3
1.818619733E1,8.488976397E-3,-1.908583753E-2,6.387344562E-3
1.819620733E1,4.190781619E-3,-1.270160545E-2,7.368966937E-3
1.820624633E1,-1.208137954E-3,-7.378766313E-3,1.154681854E-2
1.821625433E1,-6.645523012E-3,-9.776729858E-4,1.892402209E-2
1.822626433E1,-8.773161098E-3,1.141799847E-3,1.781773567E-2
1.823627233E1,-1.615460590E-2,-6.389334332E-3,1.135061495E-2
1.824625133E1,-1.819263026E-2,-1.602683775E-2,4.962079693E-3
1.825626133E1,-2.136292867E-2,-1.925234310E-2,2.800660208E-3
1.826626933E1,-1.816497371E-2,-1.710108481E-2,2.830412472E-3
1.827630733E1,-1.505231392E-2,-9.591875598E-3,9.242626838E-3
1.828631733E1,-1.189034153E-2,-7.429558784E-3,1.247699372E-2
1.829632733E1,-1.614244096E-2,-5.324937403E-3,1.027542539E-2
1.830630833E1,-1.825533621E-2,-1.153585617E-5,7.016856689E-3
1.831631833E1,-8.681475185E-3,4.314803053E-3,9.254099801E-3
1.832632433E1,8.410426788E-3,5.467690993E-3,8.397893049E-3
1.833636233E1,1.487595029E-2,1.218167017E-3,4.228301346E-3
1.834637233E1,1.496562269E-2,-9.421189316E-4,-3.238199744E-3
1.835635133E1,1.826447994E-2,-9.551648982E-4,-1.174300443E-2
1.836639033E1,1.827042177E-2,6.507638842E-3,-1.391689200E-2
1.837640033E1,1.603576913E-2,1.292542275E-2,-6.498756353E-3
1.838640933E1,8.487574756E-3,1.397577580E-2,-1.899938070E-4
1.839641733E1,-2.246098360E-3,8.606939577E-3,6.110599265E-3
1.840642733E1,-1.395397447E-2,-5.327118095E-3,6.031030789E-3
1.841643533E1,-2.673261985E-2,-2.353168838E-2,7.026786916E-3
1.842642333E1,-3.741885349E-2,-3.851212561E-2,1.123820711E-2
1.843643333E1,-4.069933668E-2,-4.596891627E-2,1.978002116E-2
1.844646333E1,-3.439723328E-2,-5.230084807E-2,3.057541139E-2
1.845645233E1,-2.384359762E-2,-4.687548429E-2,4.029794037E-2
1.846646233E1,-1.856210642E-2,-2.976979129E-2,4.134869203E-2
1.847649033E1,-1.422088686E-2,-1.484117843E-2,3.171470761E-2
1.848647933E1,3.009921405E-3,-3.069064813E-3,1.585118659E-2
1.849648933E1,2.026901208E-2,1.189297810E-2,-3.232361283E-3
1.850651733E1,3.220503405E-2,3.108824417E-2,-2.454270981E-2
1.851651333E1,3.659487143E-2,4.067020491E-2,-3.735336289E-2
1.852652333E1,4.410738871E-2,3.963104263E-2,-4.045656696E-2
1.853651333E1,5.047207698E-2,2.261663601E-2,-3.281249851E-2
1.854654233E1,4.825181514E-2,4.505667370E-3,-2.099891007E-2
1.855655233E1,3.530938551E-2,-1.044904813E-2,-6.132612005E-3
1.856654133E1,2.132694423E-2,-2.115172520E-2,5.494234618E-3
1.857657233E1,7.415845525E-3,-3.614151478E-2,1.180136576E-2
1.858658233E1,-6.422471721E-3,-4.795636237E-2,1.061519422E-2
1.859656833E1,-1.702425256E-2,-5.763101950E-2,6.254404318E-3
1.860660033E1,-1.483727805E-2,-5.870160460E-2,2.013588557E-3
1.861661033E1,-9.501634166E-3,-4.800981283E-2,-1.081518058E-4
1.862659533E1,-6.350613199E-3,-3.198216110E-2,9.204159724E-4
1.863663033E1,5.372820888E-3,-1.911864430E-2,-6.294087507E-5
1.864664033E1,2.029877529E-2,-9.066161001E-4,-2.099726582E-3
1.865662333E1,2.454385906E-2,2.364874631E-2,-5.373130552E-3
1.866665933E1,1.811365597E-2,4.388351366E-2,-7.692480925E-3
1.867666933E1,1.068397053E-2,3.103509173E-2,-8.791834116E-3
1.868667933E1,8.651346434E-5,-4.231968895E-3,-7.683872245E-3
1.869668933E1,-6.288280711E-3,-3.946173564E-2,-2.248984762E-3
1.870669933E1,-2.015456185E-2,-5.446678400E-2,-2.145961043E-4
1.871670733E1,-2.556985803E-2,-5.660260096E-2,7.204943802E-3
1.872668833E1,-2.353734337E-2,-4.483050853E-2,1.358207688E-2
1.873669833E1,-1.940118708E-2,-1.490989327E-2,1.882823743E-2
1.874673433E1,-1.525928639E-2,1.180942822E-2,2.408963442E-2
1.875673933E1,-3.684908734E-4,2.896560542E-2,2.526233345E-2
1.876674933E1,1.767922007E-2,4.615337774E-2,3.074897826E-2
1.877676133E1,1.868089102E-2,6.750541180E-2,3.172447905E-2
1.878674633E1,1.560382359E-2,6.105249375E-2,2.210379392E-2
1.879675633E1,1.685524173E-2,2.581301332E-2,1.374759432E-2
1.880678933E1,1.167557389E-2,-3.053298919E-3,6.348228082E-3
1.881677533E1,-3.176446306E-3,-2.128755860E-2,1.978673041E-3
1.882678533E1,-1.163384691E-2,-3.095509671E-2,-3.423016518E-3
1.883679533E1,-2.120535448E-2,-3.101645038E-2,-6.748055574E-3
1.884680533E1,-3.721990436E-2,-3.110013343E-2,-6.951833144E-3
1.885681533E1,-4.366448894E-2,-3.005537577E-2,-3.834070871E-3
1.886681333E1,-3.627767041E-2,-2.892278135E-2,3.732250538E-3
1.887683433E1,-3.314970806E-2,-2.781628631E-2,1.017589681E-2
1.888684433E1,-3.644457087E-2,-2.460558154E-2,1.759652793E-2
1.889686933E1,-3.220253810E-2,-2.777319588E-2,2.087045088E-2
1.890686033E1,-9.754682891E-3,-3.406207263E-2,2.011872083E-2
1.891687033E1,3.101194510E-3,-1.801413111E-2,1.272445545E-2
1.892689733E1,3.212205367E-3,4.343533888E-3,-2.342363819E-3
1.893688933E1,1.724360138E-2,2.036351152E-2,-1.933679543E-2
1.894689933E1,3.547507152E-2,3.109631874E-2,-2.877290733E-2
1.895692433E1,4.190310463E-2,3.218995780E-2,-3.083310835E-2
1.896690833E1,3.648623452E-2,3.005384095E-2,-2.341300808E-2
1.897691833E1,3.101210482E-2,2.686923184E-2,-1.064661425E-2
1.898692233E1,1.911245100E-2,1.832721755E-2,5.268476903E-3
1.899696133E1,1.892714994E-3,1.081630308E-2,1.897496730E-2
1.900697133E1,-1.318227686E-2,4.380233586E-3,3.163510188E-2
1.901694933E1,-1.641450636E-2,-1.268810593E-2,3.808873892E-2
1.902698233E1,-2.462789416E-2,-2.762681805E-2,3.172042221E-2
1.903699233E1,-4.691162705E-2,-2.991953306E-2,1.969571598E-2
1.904697633E1,-6.163636595E-2,-3.753073141E-2,1.383555820E-3
1.905701433E1,-5.725653097E-2,-5.247053131E-2,-4.896710627E-3
1.906702433E1,-4.875918105E-2,-5.880992115E-2,5.848738365E-4
1.907700233E1,-4.247597978E-2,-4.381011054E-2,8.068159223E-3
1.908704233E1,-3.302815184E-2,-1.278695092E-2,1.551329158E-2
1.909705233E1,-2.034404874E-2,1.930893585E-2,1.978926361E-2
1.910706133E1,-1.076291502E-2,3.536285460E-2,1.876341552E-2
1.911706933E1,4.237605724E-3,4.288867861E-2,1.250711735E-2
1.912707933E1,1.922347955E-2,4.188866168E-2,9.498011321E-3
1.913705833E1,2.568552084E-2,3.870630637E-2,5.322708748E-3
1.914709633E1,3.103580885E-2,3.873053566E-2,4.322425462E-3
1.915710633E1,2.683450468E-2,3.975318372E-2,-2.146392362E-3
1.916708433E1,1.522383280E-2,3.112126514E-2,-1.186422445E-2
1.917709433E1,-2.770614112E-3,1.178432722E-2,-2.161299251E-2
1.918710433E1,-2.085560746E-2,-9.657054208E-3,-2.280555479E-2
1.919711133E1,-3.055362962E-2,-2.674004622E-2,-1.109243929E-2
1.920712033E1,-3.390841559E-2,-4.270410165E-2,6.037811283E-3
1.921713033E1,-3.198481351E-2,-3.942814469E-2,2.420829423E-2
1.922716933E1,-3.106695227E-2,-2.764642239E-2,3.484382853E-2
1.923714733E1,-2.576992474E-2,-1.587631553E-2,3.592134267E-2
1.924715733E1,-2.254456468E-2,-6.270069629E-3,3.164048493E-2
1.925719533E1,-1.604140736E-2,2.263341099E-3,2.099658735E-2
1.926720433E1,-1.062054280E-2,1.719382033E-2,1.030799001E-2
1.927721433E1,-1.265866030E-2,3.101428971E-2,-1.538550016E-3
1.928719333E1,-8.267980069E-3,3.633170575E-2,-1.326027885E-2
1.929723133E1,-1.735512284E-3,2.886180393E-2,-2.275524847E-2
1.930724133E1,6.824420765E-3,1.183994766E-2,-2.042498253E-2
1.931722133E1,9.945653379E-3,2.286655596E-3,-1.072308235E-2
1.932722933E1,7.673512213E-3,1.862830395E-4,2.078113146E-3
1.933723933E1,1.289587189E-2,-8.154133102E-4,1.283243019E-2
1.934724733E1,1.501073129E-2,-1.863685669E-3,1.500076056E-2
1.935725633E1,1.718267053E-2,-1.863443526E-3,1.182312891E-2
1.936726633E1,2.043092996E-2,8.802249096E-3,5.401448347E-3
1.937727533E1,2.262932435E-2,1.732452586E-2,-2.090407070E-3
1.938730233E1,2.055343986E-2,2.262679674E-2,-8.552444167E-3
1.939731233E1,1.200549304E-2,3.004823066E-2,-9.766579606E-3
1.940730233E1,5.542843603E-3,3.429833055E-2,-5.595460534E-3
1.941734133E1,-9.170352714E-4,2.788462862E-2,7.649679901E-4
1.942735133E1,-1.270571072E-2,1.290958095E-2,8.167609572E-3
1.943732933E1,-2.550084144E-2,-7.421559654E-3,1.131064910E-2
1.944736733E1,-2.972281910E-2,-2.132004313E-2,1.025757659E-2
1.945737733E1,-2.754222229E-2,-2.985334583E-2,8.190964349E-3
1.946738633E1,-3.179415688E-2,-1.815201901E-2,3.805184038E-3
1.947736533E1,-3.390054405E-2,-1.070802845E-2,-5.325314705E-4
1.948737533E1,-2.751987614E-2,-5.335101858E-3,5.905235303E-4
1.949738333E1,-1.687846147E-2,-1.003025216E-3,2.840918023E-3
1.950739133E1,-1.261884440E-2,3.288048087E-3,2.873507561E-3
1.951740133E1,-6.204888690E-3,9.716915898E-3,7.866547094E-4
1.952743833E1,-6.152579561E-3,1.289988216E-2,-4.570526071E-3
1.953742633E1,-1.138898451E-2,1.070806477E-2,-1.317344606E-2
1.954743633E1,-1.133305859E-2,7.491767872E-3,-1.743024215E-2
1.955746833E1,-1.032223087E-2,6.449076813E-3,-1.207018830E-2
1.956747833E1,-5.099980626E-3,9.712153114E-3,-2.404348925E-3
1.957748833E1,-3.089827020E-3,1.189487521E-2,8.294101804E-3
1.958749733E1,-2.091521164E-3,1.085585821E-2,1.472291443E-2
1.959750433E1,-9.623364313E-4,5.511046853E-3,1.049133483E-2
1.960751433E1,3.349588253E-3,3.387973877E-3,7.351733744E-3
1.961750233E1,4.455334507E-3,7.647330407E-3,3.072478576E-3
1.962753133E1,2.407789696E-3,6.543116178E-3,-4.425787833E-3
1.963754133E1,-7.166317664E-4,-9.622040088E-4,-9.770220146E-3
1.964752533E1,-5.953263491E-3,-7.418774534E-3,-1.728328504E-2
1.965755833E1,-1.445678342E-2,-7.474427111E-3,-2.059661970E-2
1.966756833E1,-2.087606676E-2,-1.176904235E-2,-1.852041855E-2
1.967755433E1,-2.089087293E-2,-2.455939911E-2,-1.418439671E-2
1.968756633E1,-2.197333239E-2,-3.735534474E-2,-9.862044826E-3
1.969757633E1,-2.309558727E-2,-3.947655484E-2,-4.524004646E-3
1.970758433E1,-2.313017473E-2,-3.520035744E-2,-2.409779467E-3
1.971758333E1,-2.213246748E-2,-2.664263919E-2,1.833225368E-3
1.972759333E1,-1.258610096E-2,-6.313133053E-3,2.922458341E-3
1.973761333E1,-3.054594155E-3,1.935216226E-2,3.984245937E-3
1.974763433E1,2.221356146E-3,4.392423108E-2,3.929210361E-3
1.975764433E1,6.531949155E-3,5.672977492E-2,-2.489540260E-3
1.976763133E1,9.872207418E-3,5.030671135E-2,-1.309778541E-2
1.977766733E1,8.961250074E-3,3.639137372E-2,-2.372218855E-2
1.978767733E1,-2.688483568E-3,1.284184121E-2,-2.695899457E-2
1.979767233E1,-1.226424892E-2,-1.387525536E-2,-2.374252863E-2
1.980769433E1,-1.768881269E-2,-3.626790643E-2,-1.088035572E-2
1.981770433E1,-2.318158187E-2,-4.157931730E-2,4.033079371E-3
1.982770133E1,-2.655022405E-2,-3.301412612E-2,1.676720753E-2
1.983771033E1,-2.022935823E-2,-2.335759997E-2,2.214077301E-2
1.984772033E1,-1.060709171E-2,-9.449508041E-3,1.792099327E-2
1.985773033E1,-4.093339201E-3,4.412109964E-3,5.114529282E-3
1.986771833E1,-7.698413101E-4,1.825324073E-2,-8.800416254E-3
1.987772833E1,4.656304140E-3,2.145280316E-2,-1.729361340E-2
1.988775933E1,1.645398699E-2,1.936524920E-2,-2.140572108E-2
1.989775933E1,2.174403146E-2,1.514356676E-2,-1.597531326E-2
1.990776933E1,1.849311218E-2,1.514170412E-2,-1.174328383E-2
1.991776533E1,8.845373057E-3,7.640392520E-3,-6.486703176E-3
1.992777333E1,3.449248325E-4,-1.267576963E-2,-5.425854120E-3
1.993778333E1,-4.990451038E-3,-3.722890094E-2,-3.047643077E-5
1.994780733E1,-3.935581539E-3,-5.108088627E-2,4.324484151E-3
1.995783133E1,2.447336446E-3,-4.677489400E-2,5.452303682E-3
1.996784133E1,3.518428188E-3,-2.437820844E-2,1.304181569E-5
1.997783233E1,3.587549087E-3,-4.139929079E-3,-1.077008992E-2
1.998785733E1,-4.861273337E-3,1.178145595E-2,-2.270857617E-2
1.999786733E1,-6.938007195E-3,1.708354242E-2,-2.917153388E-2
2.000785533E1,-2.649722155E-3,1.070341468E-2,-2.908521518E-2
2.001788533E1,-3.766101319E-3,2.183469245E-3,-2.264744416E-2
2.002789533E1,-8.969097398E-3,-1.267974172E-2,-1.188460272E-2
2.003787533E1,-1.231611799E-2,-1.691628247E-2,1.981732901E-3
2.004791233E1,-1.134901680E-2,-1.474641636E-2,1.052950881E-2
2.005792233E1,-1.245513000E-2,-1.367359143E-2,1.371432934E-2
2.006792533E1,-1.351732761E-2,-6.216508802E-3,1.152628381E-2
2.007793933E1,-1.245129295E-2,8.717834018E-3,8.260034956E-3
2.008794933E1,-1.353412308E-2,2.897654846E-2,4.940212239E-3
2.009796033E1,-1.244510897E-2,3.963871673E-2,6.275355117E-4
2.010796733E1,-7.045274135E-3,3.431626037E-2,-3.550700611E-3
2.011797733E1,-2.709981520E-3,1.832434535E-2,-5.552634597E-3
2.012795533E1,-4.872279707E-3,1.512319595E-2,-2.358807251E-3
2.013796333E1,-1.022529323E-2,1.190146245E-2,-2.733017318E-4
2.014797333E1,-2.085915953E-2,9.700202383E-3,-3.602097975E-3
2.015798233E1,-3.253912926E-2,-1.043543685E-3,-6.901738700E-3
2.016799033E1,-3.994375467E-2,-4.302575253E-3,-1.232074760E-2
2.017800033E1,-4.103360698E-2,-9.632556699E-3,-9.102693759E-3
2.018803933E1,-3.149630129E-2,-1.915634982E-2,-3.869537904E-4
2.019801833E1,-3.049810231E-2,-2.019540034E-2,6.041057874E-3
2.020802833E1,-3.049352765E-2,-2.232963406E-2,6.051732227E-3
2.021806733E1,-1.657371037E-2,-2.440223657E-2,3.034257097E-3
2.022807633E1,5.382634699E-4,-2.218960784E-2,3.600967102E-5
2.023808633E1,5.973735824E-3,-1.366188936E-2,-1.062099542E-2
2.024809433E1,1.457355544E-2,5.557754543E-3,-2.022249624E-2
2.025810333E1,2.412952855E-2,3.121554293E-2,-2.129681222E-2
2.026811333E1,2.507699281E-2,6.004859507E-2,-1.715477183E-2
2.027809033E1,1.746733114E-2,7.178166509E-2,-7.694721222E-3
2.028809933E1,8.933767676E-3,6.000621244E-2,-5.607987754E-3
2.029810933E1,-9.175161831E-3,3.004289046E-2,-2.484331606E-3
2.030811833E1,-2.301611938E-2,1.169190858E-3,6.884582108E-4
2.031814733E1,-2.300232463E-2,-2.762446180E-2,6.174113601E-3
2.032815733E1,-1.766575128E-2,-4.572268575E-2,1.060590148E-2
2.033817633E1,-1.338540483E-2,-4.463672265E-2,9.587060660E-3
2.034815433E1,-1.228060573E-2,-2.118403651E-2,9.385852609E-4
2.035816433E1,-1.325137075E-2,2.238744870E-3,-1.307795662E-2
2.036820333E1,-1.317375060E-2,1.927564852E-2,-2.384483069E-2
2.037820733E1,-1.423763484E-2,1.820317470E-2,-2.385320701E-2
2.038821733E1,-1.216622815E-2,5.438647233E-3,-1.521657594E-2
2.039820033E1,-8.033983409E-3,-1.048963517E-2,9.398292750E-4
2.040821833E1,-4.950093571E-3,-2.003209852E-2,1.384650078E-2
2.041822833E1,-7.151755970E-3,-2.215508185E-2,2.023889869E-2
2.042825733E1,-1.025862712E-2,-2.220147289E-2,1.165223494E-2
2.043826633E1,-7.956082933E-3,-2.224235795E-2,-3.275989322E-3
2.044827633E1,-4.687852226E-3,-5.185076036E-3,-1.293420885E-2
2.045828533E1,-1.552641625E-3,2.151007578E-2,-1.302730385E-2
2.046826533E1,5.801915657E-3,4.504489154E-2,-7.709225640E-3
2.047827533E1,8.882394060E-3,5.576278269E-2,8.238087757E-4
2.048828233E1,1.393167651E-3,5.252994969E-2,2.880482236E-3
2.049829433E1,-6.043464877E-3,3.861843050E-2,2.855066909E-3
2.050830433E1,-1.661774330E-2,1.294037607E-2,-3.564033250E-4
2.051830833E1,-2.829543874E-2,-1.379935537E-2,-3.726485884E-4
2.052832333E1,-2.514239401E-2,-3.189363331E-2,8.305098861E-3
2.053833333E1,-1.773737185E-2,-3.823116794E-2,1.591028646E-2
2.054836633E1,-1.039290614E-2,-2.002473176E-2,2.339217253E-2
2.055835333E1,1.961651578E-4,1.417942345E-2,2.335913293E-2
2.056836333E1,1.731602848E-2,3.771591187E-2,1.491371728E-2
2.057836233E1,2.606769837E-2,4.409262910E-2,-5.303944461E-3
2.058838233E1,2.198269218E-2,3.228354082E-2,-1.918538846E-2
2.059839233E1,2.211584896E-2,1.731390879E-2,-2.765637077E-2
2.060839033E1,2.319077402E-2,9.853539988E-3,-2.653722093E-2
2.061841133E1,1.889965497E-2,8.771702647E-3,-2.444944903E-2
2.062842133E1,4.973454401E-3,3.381996881E-3,-1.925841533E-2
2.063841733E1,-6.781160366E-3,-6.272248924E-3,-1.615504734E-2
2.064843133E1,-1.961384900E-2,-2.126024105E-2,-1.090260874E-2
2.065844133E1,-3.359997272E-2,-2.663130499E-2,-3.706056450E-4
2.066844533E1,-4.437366873E-2,-3.518672660E-2,1.021824405E-2
2.067846933E1,-4.546099529E-2,-5.118037760E-2,1.562502049E-2
2.068847933E1,-3.795274347E-2,-6.501390040E-2,1.578933746E-2
2.069850433E1,-2.627111971E-2,-5.533687025E-2,1.909457147E-2
2.070849933E1,-9.236496873E-3,-3.710618243E-2,1.922095008E-2
2.071850933E1,8.928391151E-3,-1.888856106E-2,1.402032934E-2
2.072853033E1,2.611077204E-2,2.495070221E-3,2.447418810E-4
2.073852833E1,3.371495381E-2,2.168662474E-2,-1.577754691E-2
2.074853833E1,3.917176649E-2,3.660592064E-2,-2.967072465E-2
2.075852633E1,4.349551722E-2,3.447919711E-2,-3.387712315E-2
2.076856633E1,3.707062081E-2,3.338622302E-2,-3.181645647E-2
2.077857633E1,2.527707815E-2,1.947813667E-2,-2.441926114E-2
2.078855333E1,1.240577549E-2,1.303691766E-3,-1.487757824E-2
2.079857633E1,-7.918406278E-3,-2.651435882E-2,-5.383409094E-3
2.080858633E1,-2.502894960E-2,-4.898744076E-2,1.988487551E-3
2.081858033E1,-4.214068130E-2,-5.653152615E-2,6.081233732E-3
2.082859033E1,-5.282387882E-2,-5.871779099E-2,7.024258841E-3
2.083860033E1,-5.706922337E-2,-5.448283255E-2,3.744043643E-3
2.084863633E1,-5.600548536E-2,-3.848130256E-2,4.731494409E-4
2.085861733E1,-5.068493634E-2,-2.138644457E-2,-1.681485563E-3
2.086862733E1,-4.000565782E-2,-3.204244189E-3,-5.908987485E-3
2.087866633E1,-2.823068760E-2,8.577241562E-3,-1.115914341E-2
2.088864833E1,-2.281641029E-2,1.178068388E-2,-1.858456805E-2
2.089865833E1,-2.066244557E-2,1.391866524E-2,-2.070444450E-2
2.090869333E1,-1.003502868E-2,1.932161674E-2,-1.739067212E-2
2.091868033E1,1.622932614E-3,3.007330559E-2,-1.195414551E-2
2.092869033E1,3.655724693E-3,3.758049011E-2,-4.486907739E-3
2.093869133E1,3.621175652E-3,4.185665026E-2,-2.371824812E-3
2.094871533E1,-2.675140044E-3,3.752496466E-2,-1.097572688E-2
2.095872533E1,-1.533261221E-2,2.354789153E-2,-2.175140940E-2
2.096874733E1,-2.163675241E-2,1.282087993E-2,-2.818674594E-2
2.097872133E1,-2.372209728E-2,3.198341932E-3,-3.030209988E-2
2.098873133E1,-2.596261539E-2,-7.443117443E-3,-1.852586865E-2
2.099877433E1,-2.508950420E-2,-1.057527121E-2,-3.372835054E-4
2.100875433E1,-2.098915912E-2,-1.476533804E-2,1.576101966E-2
2.101876433E1,-1.355547644E-2,-8.315962739E-3,1.796052419E-2
2.102879233E1,-1.758206822E-2,6.644520909E-3,1.149399113E-2
2.103878133E1,-2.064404450E-2,1.724698767E-2,-3.554330207E-3
2.104879133E1,-1.945387758E-2,1.614816859E-2,-1.421736088E-2
2.105879933E1,-1.403839421E-2,1.401966531E-2,-2.054762468E-2
2.106882033E1,-8.656287566E-3,1.083524432E-2,-2.366841212E-2
2.107883033E1,-1.179995714E-3,9.807265364E-3,-2.356800996E-2
2.108885733E1,-1.189056085E-3,8.744074963E-3,-2.249460481E-2
2.109884333E1,-3.343020799E-3,1.620279066E-2,-2.255905420E-2
2.110885333E1,-3.311144654E-3,1.832617074E-2,-2.577428333E-2
2.111885433E1,-1.072750986E-2,1.507089753E-2,-3.012599610E-2
2.112888133E1,-1.818382740E-2,3.297058167E-3,-2.909428813E-2
2.113889133E1,-2.255591378E-2,-8.422422223E-3,-1.733972691E-2
2.114888133E1,-2.268721163E-2,-8.381246589E-3,-5.589764100E-3
2.115889033E1,-2.064643241E-2,-4.075448029E-3,1.893452252E-3
2.116890033E1,-2.167007327E-2,2.303303452E-3,-3.492448246E-3
2.117893833E1,-2.578417771E-2,1.182924584E-2,-1.961646415E-2
2.118891733E1,-2.982584760E-2,1.173612941E-2,-3.996504471E-2
2.119892733E1,-2.962482907E-2,-1.121469424E-3,-5.485528708E-2
2.120893633E1,-2.645297721E-2,-7.492393721E-3,-5.050977319E-2
2.121897433E1,-1.808930933E-2,-8.458738215E-3,-3.437304869E-2
2.122898433E1,-1.080564689E-2,-9.426959790E-3,-1.718178764E-2
2.123898433E1,-1.200338546E-2,-8.618576103E-4,-7.624617778E-3
2.124900233E1,-1.740560867E-2,5.527864676E-3,-3.451710567E-3
2.125901233E1,-1.426572260E-2,1.622734591E-2,-2.596826234E-4
2.126901633E1,-6.755135022E-3,2.052020282E-2,-4.458627664E-3
2.127902833E1,-5.652851425E-3,2.584652603E-2,-8.744453080E-3
2.128903833E1,-9.848766960E-3,2.473488823E-2,-1.520217955E-2
2.129904533E1,-8.780251257E-3,1.514390856E-2,-1.300380658E-2
2.130902533E1,-3.484556451E-3,-6.140876561E-3,-4.283818416E-3
2.131903533E1,-5.649173632E-3,-2.320374921E-2,2.183402190E-3
2.132907433E1,-9.941914119E-3,-3.814692050E-2,7.545211818E-3
2.133905233E1,-1.214514673E-2,-3.493807465E-2,1.284303796E-2
2.134906233E1,-1.542031649E-3,-1.566621102E-2,1.501964778E-2
2.135907233E1,8.069496602E-3,6.775218993E-3,9.689400904E-3
