"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.080942000E0,-2.341286360E-2,-2.949167268E-4,-3.871073748E-2
1.090920000E0,-2.250929976E-2,-2.966635396E-4,-3.851549073E-2
1.100930000E0,-3.477093154E-2,5.640402833E-2,-1.671757213E-2
1.110968000E0,-5.493994034E-2,2.765599386E-2,4.467793526E-2
1.120946000E0,-5.242115170E-2,2.768263752E-2,4.504458309E-2
1.130956000E0,-1.117380856E-3,3.317938111E-2,8.794751382E-2
1.140964000E0,-1.075556033E-2,9.325290271E-2,-2.328319703E-2
1.150971000E0,-1.012359852E-2,9.324079715E-2,-2.307343273E-2
1.160981000E0,-3.110011123E-2,1.328372462E-1,-2.199813434E-2
1.170990000E0,-8.796245162E-2,1.213506834E-1,-6.081147676E-2
1.181029000E0,-8.768466320E-2,1.212077738E-1,-5.986820667E-2
1.191039000E0,-8.975699865E-2,1.153192165E-1,3.753765812E-2
1.201046000E0,-1.532930175E-1,-1.868367555E-2,9.159935581E-2
1.211055000E0,-1.509322864E-1,-1.861857617E-2,9.173039739E-2
1.221065000E0,-1.294131624E-1,-1.072031944E-2,6.380782760E-2
1.231074000E0,-1.303361385E-2,1.669395966E-1,2.848084641E-2
1.241052000E0,-1.339217951E-2,1.671686795E-1,2.698826239E-2
1.251062000E0,-3.791632472E-2,1.679123175E-1,1.339159022E-2
1.261100000E0,8.777257700E-3,1.220633585E-1,8.739185702E-3
1.271077000E0,8.639016160E-3,1.228779396E-1,3.718053143E-3
1.281087000E0,3.946869652E-2,1.451827010E-1,6.206992091E-2
1.291096000E0,1.001246419E-1,1.319887056E-1,-3.866732876E-3
1.301103000E0,9.775629116E-2,1.324221852E-1,-7.021240054E-3
1.311113000E0,7.256591055E-2,4.210983358E-2,-7.471459785E-2
1.321122000E0,-2.736192002E-2,7.242326589E-2,7.747562453E-3
1.331160000E0,-2.975590944E-2,7.269160741E-2,5.610589570E-3
1.341170000E0,-8.257826236E-2,7.777139428E-2,5.744768323E-2
1.351148000E0,-4.713560737E-3,1.070376588E-1,1.503518589E-1
1.361156000E0,-4.869592601E-3,1.073644633E-1,1.483577848E-1
1.371166000E0,5.073460457E-2,1.827810377E-1,5.500270198E-2
1.381179000E0,-5.170432418E-3,1.357062191E-1,8.042298781E-2
1.391213000E0,-5.615222232E-3,1.357766598E-1,7.990849678E-2
1.401223000E0,-3.117101842E-3,6.379325524E-2,4.565379444E-2
1.411209000E0,-6.564516551E-3,1.269306996E-1,2.672125705E-2
1.421239000E0,-8.261994090E-3,1.269084436E-1,2.650126470E-2
1.431249000E0,-2.404560999E-2,1.170122778E-1,4.160774048E-2
1.441237000E0,1.034995657E-2,6.094153163E-2,2.666836259E-2
1.451235000E0,1.015760031E-2,6.111196883E-2,2.561250619E-2
1.461245000E0,7.482519245E-2,6.366748529E-2,-1.022457034E-2
1.471282000E0,7.420925680E-2,1.950069718E-2,1.514935232E-2
1.481292000E0,7.537277963E-2,1.981813246E-2,1.349742710E-2
1.491302000E0,2.161678939E-3,4.820134522E-3,3.748536437E-2
1.501297000E0,-1.979638385E-3,6.835298253E-2,6.457944993E-2
1.511318000E0,-3.825437772E-3,6.810793395E-2,6.566074629E-2
1.521328000E0,-4.008909067E-2,1.184790427E-1,5.159155971E-2
1.531308000E0,-4.570204311E-2,2.417578272E-1,3.126534303E-2
1.541314000E0,-4.563562696E-2,2.418300220E-1,3.084960372E-2
1.551324000E0,-7.038342360E-2,2.570072925E-1,1.513310483E-1
1.561355000E0,-6.276872256E-2,2.996202470E-1,1.872413303E-1
1.571340000E0,-4.650938713E-3,2.537390096E-1,1.586568877E-1
1.581350000E0,3.242707743E-2,2.026635992E-1,8.957321336E-2
1.591384000E0,3.125546444E-2,1.551313821E-1,5.013609180E-2
1.601394000E0,1.914453779E-2,1.327040484E-1,8.760430967E-2
1.611404000E0,5.564100323E-2,1.256763439E-1,1.790150083E-2
1.621405000E0,7.518228373E-2,6.980620748E-2,-2.903963923E-2
1.631393000E0,8.589243678E-2,6.001441904E-2,-3.192409812E-2
1.641403000E0,9.360882455E-2,1.144927948E-1,-8.287193077E-3
1.651430000E0,5.495376353E-2,7.161685720E-2,2.403755408E-2
1.661450000E0,9.331327493E-4,6.380528772E-2,7.924199643E-2
1.671460000E0,-9.229817345E-3,4.823528533E-2,3.639153761E-2
1.681453000E0,-8.674655054E-3,2.345210619E-2,4.619146191E-3
1.691476000E0,1.066250695E-3,-1.358926379E-2,-3.763552817E-2
1.701486000E0,1.302106261E-3,-1.350873667E-2,-3.806815818E-2
1.711471000E0,4.847905941E-2,-2.674605975E-2,-1.006840651E-1
1.721502000E0,5.121752977E-2,-1.689891005E-2,-1.027864681E-1
1.731512000E0,6.248415045E-2,1.643384284E-2,-5.140347123E-2
1.741508000E0,5.949985493E-2,7.586446651E-2,5.327692369E-2
1.751510000E0,3.589989184E-2,7.111994893E-2,1.115368902E-1
1.761520000E0,2.752480609E-2,1.118752065E-1,1.169205405E-1
1.771540000E0,2.189776323E-2,1.510853738E-1,6.581428138E-2
1.781525000E0,1.584283210E-2,1.538689865E-1,-1.731753186E-2
1.791535000E0,-6.281908742E-3,1.350052567E-1,1.187559335E-2
1.801545000E0,-8.849408572E-3,6.901136074E-2,-1.692957710E-2
1.811551000E0,1.106178313E-2,3.556912901E-2,-1.193700510E-2
1.821561000E0,-3.599198549E-2,6.662093219E-2,4.126568293E-2
1.831577000E0,-1.703285469E-2,1.313142658E-1,6.919033579E-2
1.841608000E0,1.668747153E-2,2.078301258E-1,6.835227447E-2
1.851618000E0,4.214921549E-2,1.852800463E-1,-4.315592330E-2
1.861612000E0,6.217972979E-2,1.690921029E-1,-1.134301273E-1
1.871633000E0,5.768339454E-2,1.493569460E-1,-1.112738386E-1
1.881643000E0,-1.056428786E-2,5.336238440E-2,-1.123373467E-1
1.891648000E0,-3.901324867E-2,2.932848483E-2,-1.026347054E-1
1.901656000E0,-7.870291969E-2,9.167963625E-3,-4.505683484E-2
1.911666000E0,-7.645410796E-2,9.108006253E-3,-4.430130605E-2
1.921668000E0,3.908066067E-2,1.359018656E-2,5.415426185E-2
1.931657000E0,1.124976152E-1,1.042210733E-1,3.444509774E-2
1.941667000E0,1.151385558E-1,1.044121767E-1,3.378296223E-2
1.951705000E0,1.868252278E-1,9.758644782E-2,-5.281163493E-3
1.961713000E0,1.810497137E-1,1.333391200E-1,-4.555296652E-2
1.971723000E0,1.810026619E-1,1.332875914E-1,-4.525458036E-2
1.981701000E0,8.433007903E-2,9.625906591E-2,4.442597052E-2
1.991725000E0,3.447995034E-2,1.183748800E-1,4.977517242E-2
2.001735000E0,3.596041966E-2,1.184447817E-1,4.962078308E-2
2.011735000E0,-6.742543597E-2,8.259023088E-2,1.452381673E-1
2.021736000E0,-2.693035896E-2,4.495563232E-2,9.952212288E-2
2.031746000E0,-2.650704111E-2,4.488446075E-2,1.000202326E-1
