"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.584409000E0,-3.327580261E-1,9.768985291E0,1.483415222E0
2.594481000E0,-3.638932800E-1,9.827513580E0,1.547931061E0
2.604538000E0,-3.698808289E-1,9.796528015E0,1.586999817E0
2.614607000E0,-3.411405945E-1,9.770781555E0,1.538800049E0
2.624652000E0,-2.850073242E-1,9.766290894E0,1.494791565E0
2.634710000E0,-2.742297363E-1,9.785900116E0,1.521735535E0
2.644758000E0,-3.089575195E-1,9.756112061E0,1.579066315E0
2.654830000E0,-3.507206726E-1,9.795779572E0,1.707798615E0
2.664870000E0,-3.649411011E-1,9.836644592E0,1.692081299E0
2.674940000E0,-3.357518005E-1,9.769434357E0,1.606010284E0
2.685001000E0,-2.953358459E-1,9.733059998E0,1.579814758E0
2.695037000E0,-2.932402039E-1,9.726174316E0,1.543440399E0
2.705111000E0,-2.646496582E-1,9.742340698E0,1.471140747E0
2.715163000E0,-2.401007080E-1,9.817334747E0,1.438508606E0
2.725226000E0,-2.885998535E-1,9.826465759E0,1.451082458E0
2.735273000E0,-3.188369751E-1,9.778715057E0,1.493594055E0
2.745336000E0,-3.626957703E-1,9.757758636E0,1.501377869E0
2.755386000E0,-3.436853027E-1,9.756561127E0,1.518891449E0
2.765462000E0,-3.311114502E-1,9.796977081E0,1.496138763E0
2.775507000E0,-2.857557678E-1,9.774823151E0,1.460662537E0
2.785559000E0,-2.811154175E-1,9.795180817E0,1.409319305E0
2.795606000E0,-3.290158081E-1,9.748178558E0,1.413959656E0
2.805687000E0,-3.802093506E-1,9.742939453E0,1.438358917E0
2.815725000E0,-3.430865479E-1,9.726324005E0,1.474733276E0
2.825794000E0,-3.444337463E-1,9.714797974E0,1.433269501E0
2.835863000E0,-3.308120728E-1,9.727521515E0,1.505419464E0
2.845900000E0,-3.026705933E-1,9.713151398E0,1.594484253E0
2.855956000E0,-2.890489197E-1,9.743687897E0,1.637744293E0
2.866011000E0,-2.730322266E-1,9.798773346E0,1.655257874E0
2.876084000E0,-2.438429260E-1,9.875863037E0,1.570983124E0
2.886122000E0,-2.218386841E-1,9.889185333E0,1.519789581E0
2.896193000E0,-2.576142883E-1,9.934990082E0,1.514550476E0
2.906262000E0,-3.155438232E-1,9.904004517E0,1.478774872E0
2.916309000E0,-3.592529297E-1,9.869576111E0,1.473386078E0
2.926378000E0,-3.908372498E-1,9.760153656E0,1.460662537E0
2.936415000E0,-4.004173279E-1,9.688452759E0,1.441652069E0
