"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.586672583E0,3.088183294E-4,-2.176141134E-3,1.496004220E-2
7.596651583E0,5.714077502E-3,-1.922963373E-2,1.297790743E-2
7.606658583E0,-6.900909822E-3,-2.575540356E-2,-3.175063524E-3
7.616668583E0,-1.747349277E-2,-1.944580488E-2,-1.402451936E-2
7.626678583E0,-1.001511794E-2,-2.793225832E-2,-1.068271603E-2
7.636686583E0,-4.727964289E-3,-3.641872853E-2,-4.163857084E-3
7.646696583E0,-6.942193955E-3,-2.894120663E-2,1.111857360E-3
7.656704583E0,-2.298427001E-2,-3.425000468E-3,-2.424061997E-3
7.666742583E0,4.457913747E-4,9.816422826E-4,2.125852508E-3
7.676752583E0,1.533948909E-2,-1.055490575E-3,7.666978519E-3
7.686731583E0,1.746280491E-2,4.291655030E-3,7.666912861E-3
7.696769583E0,1.220208872E-2,1.703592762E-2,-2.079130150E-3
7.706779583E0,5.951940548E-3,2.228595130E-2,-1.714209095E-2
7.716757583E0,1.869916683E-3,1.900643483E-2,-3.320289403E-2
7.726796583E0,-1.159395906E-3,1.680326834E-2,-4.818702862E-2
7.736806583E0,-1.144482172E-3,1.573235914E-2,-4.924889281E-2
7.746784583E0,-5.403977819E-3,1.144145243E-2,-4.928005487E-2
7.756793583E0,-3.326657927E-3,-3.457351588E-3,-4.063143581E-2
7.766803583E0,8.413216565E-4,-1.513236854E-2,-2.876801975E-2
7.776811583E0,1.723097055E-3,-1.293638442E-2,-1.274241600E-2
7.786819583E0,4.884854425E-3,-1.610589400E-2,-8.413569070E-3
7.796829583E0,4.930841271E-3,-1.612071693E-2,-1.268694829E-2
7.806838583E0,-5.720546469E-3,1.942377421E-3,-1.932279766E-2
7.816877583E0,-1.109462790E-2,1.578710973E-2,-1.945943199E-2
7.826887583E0,-2.568311756E-3,7.305886131E-3,-1.610230468E-2
7.836864583E0,1.691083657E-3,-2.264790935E-3,-1.279343758E-2
7.846903583E0,2.711732872E-3,-1.184112485E-2,-6.320665125E-3
7.856913583E0,4.817256704E-3,-2.354982123E-2,-8.925750735E-4
7.866890583E0,1.625678851E-3,-2.783501707E-2,-9.112175903E-4
7.876930583E0,-4.724083003E-3,-3.108477592E-2,-5.249202717E-3
7.886940583E0,-7.891071029E-3,-3.111267835E-2,-8.494505659E-3
7.896918583E0,-1.533647440E-2,-2.796145156E-2,-1.180990599E-2
7.906926583E0,-1.960942708E-2,-2.691663243E-2,-1.186902076E-2
7.916936583E0,-1.211537793E-2,-3.008262254E-2,-1.282546949E-2
7.926944583E0,-6.737664342E-3,-3.113291599E-2,-1.595569216E-2
7.936953583E0,-1.203638595E-2,-3.223918006E-2,-1.922189817E-2
7.946963583E0,-5.647583399E-3,-3.966426849E-2,-1.589856111E-2
7.956971583E0,-1.467591384E-3,-4.174607247E-2,-7.288452238E-3
7.966979583E0,-1.118557807E-2,-2.683402412E-2,-1.076659886E-3
7.976989583E0,-2.191119827E-2,-1.194631867E-2,-2.190672094E-4
7.987029583E0,-2.295427583E-2,-1.195920631E-2,-2.368699526E-3
7.997037583E0,-2.180062607E-2,-1.731155813E-2,-8.737112395E-3
8.007047583E0,-1.641520299E-2,-2.156326734E-2,-1.185213961E-2
8.017024583E0,-1.320103835E-2,-2.581479400E-2,-1.179011725E-2
8.027063583E0,-1.761497930E-2,-1.969249547E-2,-5.467773881E-3
8.037073583E0,-1.984212548E-2,-1.647614315E-2,1.966559561E-3
8.047052583E0,-2.201679908E-2,-1.967356913E-2,6.228011567E-3
8.057077583E0,-1.992882974E-2,-1.964732446E-2,1.052790601E-2
8.067087583E0,-1.563554816E-2,-2.389719523E-2,9.535345249E-3
8.077109583E0,-1.878260449E-2,-2.713027410E-2,5.237803329E-3
8.087117583E0,-1.877195202E-2,-2.180208452E-2,3.074783599E-3
8.097127583E0,-1.558095217E-2,-1.218487881E-2,1.999398926E-3
8.107105583E0,-1.667027548E-2,1.679267152E-3,8.475431823E-4
8.117134583E0,-1.770374365E-2,1.232652180E-2,-4.560588393E-3
8.127144583E0,-2.082416974E-2,1.761555485E-2,-1.317351777E-2
8.137131583E0,-2.500279248E-2,1.969777979E-2,-2.178307995E-2
8.147169583E0,-2.607587352E-2,1.756170206E-2,-2.071693353E-2
8.157179583E0,-2.075753920E-2,1.601380995E-3,-1.522815879E-2
8.167189583E0,-1.752820425E-2,-1.331776287E-2,-1.404363569E-2
8.177199583E0,-2.283227071E-2,-1.228975598E-2,-1.732051931E-2
8.187209583E0,-2.603658661E-2,-6.974619348E-3,-1.845609024E-2
8.197216583E0,-2.603015676E-2,-4.843755625E-3,-1.953548379E-2
8.207225583E0,-2.288343012E-2,7.986283861E-3,-1.742329821E-2
8.217235583E0,-1.859547384E-2,1.546736713E-2,-2.061083540E-2
8.227242583E0,-2.083627880E-2,1.015816163E-2,-9.929813445E-3
8.237227583E0,-1.235836837E-2,-2.572661266E-3,-1.211709576E-3
8.247237583E0,-9.205983952E-3,-1.107054390E-2,5.280810874E-3
8.257269583E0,-1.672215760E-2,-7.896807045E-3,8.374210447E-3
8.267256583E0,-2.204730362E-2,-7.928238250E-3,7.237346843E-3
8.277266583E0,-1.671965048E-2,-1.322846208E-2,9.468276985E-3
8.287266583E0,-1.455811504E-2,-8.959528990E-3,6.268566940E-3
8.297285583E0,-2.192286216E-2,5.647303769E-4,-5.625378340E-3
8.307295583E0,-2.608964406E-2,6.907849107E-3,-1.639360376E-2
8.317292583E0,-3.348680213E-2,1.537624281E-2,-2.507696114E-2
8.327315583E0,-3.771496564E-2,1.320855133E-2,-2.832484432E-2
8.337325583E0,-3.777222335E-2,2.563363174E-3,-2.079422399E-2
8.347350583E0,-3.036577441E-2,-3.773980308E-3,-1.318896934E-2
8.357344583E0,-3.144811466E-2,-2.708666725E-3,-1.213904191E-2
8.367354583E0,-3.046301007E-2,1.118451264E-2,-7.921926677E-3
8.377377583E0,-2.414958365E-2,2.830740809E-2,-3.654127475E-3
8.387373583E0,-1.252707839E-2,4.333501682E-2,3.897484625E-3
8.397383583E0,1.316564973E-3,4.341890290E-2,7.278634235E-3
8.407373583E0,-6.207646802E-3,5.405870080E-2,9.267201647E-3
8.417403583E0,7.835867815E-3,4.128502309E-2,-2.242786111E-3
8.427413583E0,2.721489035E-2,1.041286532E-2,-9.321201593E-3
8.437422583E0,2.510371618E-2,1.039446238E-2,-1.148500387E-2
8.447432583E0,1.655820385E-2,1.674901880E-2,-1.269429084E-2
8.457442583E0,1.434298512E-2,1.996158995E-2,-6.328270771E-3
8.467457583E0,1.423404459E-2,1.573063992E-2,4.374455195E-3
8.477461583E0,8.844817989E-3,1.785192452E-2,8.570115082E-3
8.487471583E0,3.115191648E-4,1.460580342E-2,8.477437310E-3
8.497454583E0,-2.857037587E-3,1.783503103E-3,8.502531797E-3
8.507461583E0,-8.050481789E-3,-2.174739167E-2,1.076490502E-3
8.517471583E0,-1.749831252E-2,-4.317384958E-2,-8.552966639E-3
8.527510583E0,-2.699072286E-2,-5.605579913E-2,-1.608662866E-2
8.537497583E0,-3.232577443E-2,-6.248264015E-2,-1.505477540E-2
8.547507583E0,-3.668031096E-2,-6.247891113E-2,-7.631746121E-3
8.557507583E0,-3.791404143E-2,-5.390238762E-2,5.129071418E-3
8.567519583E0,-3.273419291E-2,-4.316212609E-2,1.689385064E-2
8.577529583E0,-2.957781404E-2,-3.886564821E-2,2.011787333E-2
8.587535583E0,-2.208073065E-2,-4.309822246E-2,1.916529238E-2
8.597548583E0,-1.242650487E-2,-4.199567065E-2,1.500942931E-2
8.607558583E0,-1.243064273E-2,-3.559623286E-2,1.390827633E-2
8.617591583E0,-1.137424447E-2,-1.212847512E-2,9.530887008E-3
8.627570583E0,-1.027861983E-2,1.026071701E-2,1.955259126E-3
8.637580583E0,-4.923002794E-3,2.734410018E-2,-3.403020790E-3
8.647588583E0,-6.908049108E-4,3.377681971E-2,-1.241414575E-3
8.657628583E0,5.652578548E-3,2.529944479E-2,6.360046100E-3
8.667638583E0,1.851646602E-2,5.091120023E-3,6.625882350E-3
8.677645583E0,1.433673687E-2,-6.688322872E-3,1.290597604E-3
8.687654583E0,6.912378594E-3,-1.207429916E-2,-1.982427202E-3
8.697664583E0,2.688338980E-3,-1.637636870E-2,-5.220032297E-3
8.707641583E0,-2.597244689E-3,-1.855303161E-2,-9.550218470E-3
8.717680583E0,-7.956856862E-3,-1.004396565E-2,-9.660739452E-3
8.727690583E0,-1.015120745E-2,3.825128078E-3,-7.620479912E-3
8.737668583E0,-1.130395755E-2,9.177668951E-3,-1.251404407E-3
8.747707583E0,-1.349121146E-2,1.558043715E-2,1.894055167E-3
8.757717583E0,-1.239138283E-2,2.780668903E-3,1.972206170E-3
8.767695583E0,-8.046207018E-3,-1.747985557E-2,-7.744320101E-6
8.777734583E0,-1.120924391E-2,-2.390686050E-2,-2.152920701E-3
8.787744583E0,-1.870417781E-2,-2.500567958E-2,-1.062812735E-4
8.797753583E0,-1.867154613E-2,-3.354636952E-2,-1.129175769E-3
8.807730583E0,-1.971523836E-2,-4.315612093E-2,-1.094821026E-3
8.817740583E0,-2.718437649E-2,-3.999767452E-2,-2.272154437E-3
8.827779583E0,-3.043355048E-2,-3.573483601E-2,8.719235193E-4
8.837757583E0,-1.872389764E-2,-4.099404439E-2,5.320733879E-3
8.847767583E0,-8.043291047E-3,-4.733716324E-2,6.556706969E-3
8.857806583E0,-1.447654702E-2,-3.669879586E-2,6.420708727E-3
8.867784583E0,-1.449652109E-2,-2.389698289E-2,5.288599059E-3
8.877794583E0,-1.447835006E-2,-2.176989801E-2,3.140943358E-3
8.887833583E0,-8.004969917E-3,-2.495618351E-2,-2.103004139E-3
8.897841583E0,4.817617126E-3,-1.956088282E-2,-4.103037994E-3
8.907851583E0,9.066745639E-3,-5.669237114E-3,-5.186452065E-3
8.917842583E0,1.335283834E-2,-1.385688782E-3,-7.289440837E-3
8.927868583E0,1.873375662E-2,7.616207004E-4,-1.150495838E-2
8.937878583E0,2.515703253E-2,-1.342810690E-3,-1.248100679E-2
8.947856583E0,1.981836185E-2,-3.031350789E-4,-1.255426928E-2
8.957895583E0,1.556103397E-2,-5.661145784E-3,-1.258196589E-2
8.967905583E0,2.769534942E-3,6.635211757E-4,-1.598135196E-2
8.977889583E0,-9.951287881E-3,2.700914862E-3,-2.470006235E-2
8.987922583E0,-1.414869633E-2,-2.675744472E-3,-3.006872907E-2
8.997932583E0,-1.205598377E-2,-1.438060310E-2,-2.357381023E-2
9.007930583E0,-1.533609629E-2,-2.610209957E-2,-1.393972989E-2
9.017949583E0,-2.188454196E-2,-3.142282739E-2,-1.080695438E-4
9.027959583E0,-2.301478758E-2,-3.993935138E-2,7.398316171E-3
9.037947583E0,-2.726522274E-2,-4.316660017E-2,6.292480044E-3
9.047945583E0,-2.831690386E-2,-4.957496375E-2,6.310855970E-3
9.057955583E0,-2.509754524E-2,-5.596067011E-2,6.383467000E-3
9.067975583E0,-2.508118562E-2,-5.276656151E-2,4.230814055E-3
9.077972583E0,-2.604764700E-2,-4.533953965E-2,-6.501991302E-3
9.087982583E0,-2.599704638E-2,-3.682487831E-2,-1.295376476E-2
9.098007583E0,-1.635221206E-2,-3.145310283E-2,-1.713252440E-2
9.107998583E0,-6.813833024E-3,-1.751891151E-2,-1.387494523E-2
9.118008583E0,-4.664564040E-4,-1.320192870E-2,-9.541981854E-3
9.128035583E0,6.949695293E-3,-1.314377040E-2,-4.105326720E-3
9.138057583E0,3.697444219E-3,-7.813718170E-3,-9.681228548E-4
9.148096833E0,-3.737808671E-3,-3.599072341E-3,-5.357048009E-3
9.158093833E0,-2.528899116E-3,-2.570927842E-3,-1.816734672E-2
9.168082833E0,-1.108084247E-2,-7.943858393E-3,-1.611298509E-2
9.178092833E0,-1.112744771E-2,-2.285755798E-2,-8.561058901E-3
9.188123833E0,-8.005634882E-3,-3.051873483E-2,-2.062904648E-3
9.198109833E0,-1.759994030E-2,-2.204322629E-2,-5.432335660E-3
9.208119833E0,-2.826456726E-2,-1.250618137E-2,-8.820676245E-3
9.218152833E0,-2.294997685E-2,-1.673525758E-2,-5.525808781E-3
9.228166833E0,-1.548034232E-2,-2.949046902E-2,-2.162236255E-3
9.238176833E0,-1.337165106E-2,-2.840469964E-2,-4.010521025E-6
9.248174833E0,-1.660103537E-2,-1.774966158E-2,-9.893105016E-5
9.258193833E0,-1.982798800E-2,1.434417092E-3,-2.371938899E-3
9.268203833E0,-1.765937731E-2,1.209824719E-2,-7.739007473E-3
9.278212833E0,-1.653736271E-2,1.422001421E-2,-1.307824161E-2
9.288220833E0,-1.015669480E-2,1.959294081E-2,-1.195518579E-2
9.298230833E0,-3.818638157E-3,2.284652740E-2,-6.548703182E-3
9.308238833E0,-1.677747234E-3,1.645898633E-2,-5.420506932E-3
9.318216833E0,2.591567580E-3,1.221657358E-2,-4.276678897E-3
9.328226833E0,4.721563775E-3,4.765314981E-3,-2.075842582E-3
9.338266833E0,4.794308625E-4,3.668628866E-3,-4.259947687E-3
9.348243833E0,-2.706241794E-3,1.513861353E-3,-5.358234979E-3
9.358253833E0,-8.011258207E-3,2.541840309E-3,-8.636053652E-3
9.368291833E0,-1.223348081E-2,2.504956443E-3,-1.296307147E-2
9.378300833E0,-1.430601627E-2,1.408215379E-3,-1.832596026E-2
9.388310833E0,-7.865427993E-3,-2.834197367E-3,-2.035954967E-2
9.398297833E0,-4.130307352E-4,-3.854446579E-3,-1.812333427E-2
9.408328833E0,9.085283615E-3,-2.703086706E-3,-8.393689059E-3
9.418338833E0,1.112635061E-2,1.602875534E-3,-9.111468098E-4
9.428337833E0,1.319419034E-2,4.834282678E-3,4.440653138E-3
9.438355833E0,1.313844230E-2,8.050771430E-3,8.697593585E-3
9.448365833E0,9.928082116E-3,1.123537775E-2,8.641460910E-3
9.458356833E0,2.496500267E-3,9.050845169E-3,5.353213754E-3
9.468381833E0,-1.023337618E-2,1.002485584E-2,-2.291495912E-3
9.478391833E0,-1.770775765E-2,5.720872432E-3,-1.296131639E-3
9.488385833E0,-1.554503385E-2,-1.453591045E-2,9.696403285E-4
9.498408833E0,-8.047650568E-3,-2.836556360E-2,2.202746458E-3
9.508418833E0,-1.233433746E-2,-2.624985017E-2,3.205916146E-3
9.518414833E0,-1.977073401E-2,-7.106577512E-3,-4.462724552E-3
9.528405833E0,-1.759833470E-2,2.490380779E-3,-9.824753739E-3
9.538415833E0,-7.935400121E-3,9.988381527E-3,-1.614941284E-2
9.548453833E0,-7.990110666E-3,2.280163392E-2,-1.407711301E-2
9.558431833E0,-5.921367556E-3,3.989433870E-2,-1.199878193E-2
9.568441833E0,8.973916061E-3,3.679009899E-2,-6.451769732E-3
9.578469833E0,1.539742108E-2,2.508902736E-2,-5.242829677E-3
9.588458833E0,1.223057602E-2,5.867780186E-3,-4.118812736E-3
9.598468833E0,1.111627743E-2,-9.051455185E-3,3.419571789E-3
9.608502833E0,3.609088715E-3,-1.014640834E-2,6.534292828E-3
9.618516833E0,-7.103386335E-3,-5.942091811E-4,7.418470923E-3
9.628526833E0,-1.348800212E-2,4.319271538E-4,5.195580423E-3
9.638532833E0,-2.195563167E-2,-4.967046902E-3,-2.266707597E-4
9.648542833E0,-2.296543866E-2,-1.352073997E-2,-3.401441732E-3
9.658552833E0,-1.551082544E-2,-1.560839266E-2,-1.158867613E-3
9.668540833E0,-1.023552474E-2,-1.449441258E-2,4.244268872E-3
9.678539833E0,-2.809574595E-3,-1.444025617E-2,8.612452075E-3
9.688549833E0,3.694410843E-4,-1.441602316E-2,1.078958623E-2
9.698588833E0,2.468293766E-3,-9.061477147E-3,1.292667631E-2
9.708580833E0,4.582311958E-3,-5.132580991E-4,1.291123033E-2
9.718590833E0,6.704604253E-3,1.443047449E-2,1.072742604E-2
9.728589833E0,5.682895426E-3,1.547726057E-2,6.436111405E-3
9.738594833E0,3.624585923E-3,-5.519854021E-4,3.285061335E-3
9.748604833E0,5.844336469E-3,-1.016353071E-2,-1.980741974E-3
9.758618833E0,-4.799689632E-3,-3.831360722E-3,-6.421458442E-3
9.768651833E0,-1.651020348E-2,6.759901997E-3,-1.196509227E-2
9.778661833E0,-1.753499731E-2,-7.230237243E-4,-1.407737657E-2
9.788654833E0,-1.218685508E-2,-1.882487722E-2,-1.071413513E-2
9.798678833E0,-9.010450915E-3,-2.733012661E-2,-6.357653532E-3
9.808688833E0,-7.982793264E-3,-2.091426030E-2,-4.239507485E-3
9.818694833E0,-2.672009403E-3,-1.021481398E-2,-4.224975128E-3
9.828674833E0,5.075437948E-4,-5.925709847E-3,-3.137079766E-3
9.838684833E0,1.541693462E-3,-6.976081058E-3,8.699607133E-5
9.848706833E0,4.395263968E-4,-1.230239030E-2,4.373725038E-3
9.858701833E0,2.540512709E-3,-1.761179790E-2,8.700784296E-3
9.868711833E0,-1.712822705E-3,-1.017545443E-2,5.404590163E-3
9.878735833E0,-9.162482806E-3,-1.022205781E-2,3.173127305E-3
9.888729833E0,-1.016532164E-2,-1.664489321E-2,-1.081465045E-3
9.898739833E0,-1.544903405E-2,-1.455724053E-2,-6.500997581E-3
9.908765833E0,-1.015866455E-2,-4.917664919E-3,-4.344636109E-3
9.918787833E0,1.554734190E-3,2.617998514E-3,-3.165179165E-3
9.928797833E0,3.724678652E-3,-1.646788442E-3,-5.253097508E-3
9.938794833E0,8.037933148E-3,-9.101772681E-3,-7.297872566E-3
9.948814833E0,1.545805857E-2,-1.117785368E-2,-1.850919332E-3
9.958824833E0,9.993251413E-3,5.894339643E-3,5.473306403E-3
9.968823833E0,1.408020500E-3,2.825557441E-2,4.184602760E-3
9.978840833E0,8.918262087E-3,2.828389592E-2,1.075484557E-3
9.988850833E0,1.860977337E-2,1.444664691E-2,-3.005809849E-3
9.998855833E0,2.296297625E-2,1.017812733E-2,-9.339339100E-3
1.000886783E1,1.551467087E-2,1.972853579E-2,-1.375430822E-2
1.001887783E1,6.939189974E-3,2.698116377E-2,-1.281300094E-2
1.002888683E1,6.951174233E-3,1.738073304E-2,-1.169687044E-2
1.003886383E1,6.208511768E-4,6.661302876E-3,-1.599716023E-2
1.004887383E1,-6.816824898E-3,-2.985731466E-3,-1.711249352E-2
1.005891283E1,-6.772883236E-3,-1.579500362E-2,-1.811677217E-2
1.006892183E1,-1.213575806E-2,-2.541181818E-2,-1.386402268E-2
1.007893183E1,-1.330328733E-2,-2.858524024E-2,-4.247880075E-3
1.008893983E1,-1.559174154E-2,-2.001838386E-2,7.432478014E-3
1.009894783E1,-1.464976557E-2,-8.244175464E-3,1.593312621E-2
1.010895783E1,-1.357278321E-2,-7.175184786E-3,1.487318799E-2
1.011896783E1,-4.043727182E-3,-1.349779218E-2,2.357293665E-2
1.012894583E1,-8.197696880E-3,-1.142280083E-2,1.282641757E-2
1.013895583E1,-1.667906530E-2,7.707220502E-3,3.008141415E-3
1.014896983E1,-1.776270568E-2,2.370109782E-2,7.782767643E-4
1.015897883E1,-1.244161651E-2,3.546443582E-2,-2.826060518E-4
1.016898883E1,-2.925876295E-3,3.447747231E-2,8.390510455E-3
1.017902183E1,8.907614276E-3,1.318523288E-2,5.441858433E-3
1.018900083E1,5.848130677E-3,-7.371991524E-4,-4.144434817E-3
1.019901083E1,-6.982447114E-3,6.665593479E-3,-4.344704561E-3
1.020904783E1,-8.088724688E-3,7.738313172E-3,-1.159031410E-3
1.021903783E1,-5.934069399E-3,-9.316645563E-3,1.089498634E-3
1.022904783E1,-8.092029020E-3,-1.465228945E-2,4.293547478E-3
1.023907483E1,-9.211621247E-3,-8.243925869E-3,7.452588994E-3
1.024906683E1,-1.247198880E-2,-3.976911306E-3,1.166382805E-2
1.025907683E1,-8.227975108E-3,-2.879954642E-3,1.384921744E-2
1.026910283E1,-7.689942722E-4,-1.769944909E-3,1.500716060E-2
1.027910483E1,-2.898439765E-3,5.681673530E-3,1.280672476E-2
1.028911483E1,-1.812135801E-3,7.814067416E-3,1.067326590E-2
1.029911583E1,4.177280061E-4,3.530638991E-3,3.244377906E-3
1.030912583E1,2.592820907E-3,2.463991055E-3,7.194215141E-5
1.031913583E1,4.756106064E-3,5.665379111E-3,-3.121454269E-3
1.032912683E1,4.793390632E-3,3.222769592E-4,-5.231210496E-3
1.033915483E1,5.387356505E-4,-7.704918971E-4,-6.348547991E-3
1.034916483E1,-4.842179827E-3,-2.917793812E-3,-2.133030212E-3
1.035918383E1,-5.965768360E-3,-9.303790517E-3,4.294509068E-3
1.036919283E1,-8.122640662E-3,-1.463895291E-2,7.498247549E-3
1.037920283E1,-2.092658542E-2,-8.310750127E-3,5.166915711E-3
1.038921183E1,-2.838823013E-2,1.243073144E-3,1.819322235E-3
1.039921283E1,-2.296032198E-2,-1.048562210E-2,-3.395060776E-3
1.040922283E1,-1.761269383E-2,-1.899095811E-2,-2.216345863E-3
1.041923783E1,-8.090294898E-3,-1.784739830E-2,5.377924535E-3
1.042924283E1,3.566858126E-3,-1.669217460E-2,1.299864333E-2
1.043925283E1,7.852152921E-3,-1.774066128E-2,1.199010387E-2
1.044926283E1,3.528241767E-3,-6.017157342E-3,1.401357353E-2
1.045927183E1,1.098493021E-2,5.757064559E-3,1.298204530E-2
1.046928183E1,1.951689832E-2,1.433510426E-2,1.197989751E-2
1.047929183E1,2.172521502E-2,1.432405598E-2,5.598628893E-3
1.048930083E1,2.287910879E-2,8.971741423E-3,-7.694232045E-4
1.049931083E1,2.188069001E-2,4.142060643E-4,-5.013170186E-3
1.050929283E1,1.549463719E-2,2.507623285E-3,-7.241192739E-3
1.051929983E1,-7.950551808E-3,9.836059064E-3,-1.291791163E-2
1.052930983E1,-4.849116958E-4,1.307659224E-2,-1.283881534E-2
1.053932083E1,4.704839550E-3,9.951931424E-3,1.130717224E-3
1.054932983E1,-1.130780950E-2,1.413309388E-2,-1.628140599E-4
1.055933983E1,-1.565302350E-2,2.479692362E-2,4.002369475E-3
1.056934683E1,-9.295807220E-3,2.058080956E-2,9.446268901E-3
1.057935883E1,-6.042039488E-3,-3.942504991E-3,1.067856513E-2
1.058936883E1,-3.834810341E-3,-2.314709499E-2,8.665216155E-3
1.059937783E1,1.504214946E-3,-4.231236130E-2,1.310216822E-2
1.060938783E1,4.661759362E-3,-4.334748909E-2,1.742011309E-2
1.061939783E1,3.571461886E-3,-2.948413789E-2,1.626909524E-2
1.062940783E1,-3.887645900E-3,-1.140043791E-2,1.074167155E-2
1.063941683E1,-7.072657347E-3,5.638390314E-3,5.274963100E-3
1.064942683E1,-9.137406014E-3,2.053344995E-2,-4.440514836E-3
1.065943683E1,-5.899012089E-3,2.587113902E-2,-8.698844351E-3
1.066944683E1,-1.591376844E-3,1.628574543E-2,-9.663896635E-3
1.067945683E1,2.691254253E-3,6.707688328E-3,-8.493436500E-3
1.068946583E1,1.593363122E-3,-5.017573480E-3,-3.106612945E-3
1.069947583E1,-4.928346258E-3,-1.141270716E-2,8.594159968E-3
1.070948583E1,-8.197908290E-3,-1.354137156E-2,1.497322973E-2
1.071949483E1,-9.205363691E-3,-3.275888786E-2,1.398799755E-2
1.072950283E1,-5.853242241E-3,-5.411450937E-2,5.589719862E-3
1.073951283E1,-1.327727269E-2,-4.457159713E-2,-9.621826466E-4
1.074953283E1,-1.551128924E-2,-1.896017231E-2,2.086043824E-3
1.075952083E1,-1.129923388E-2,-5.057672504E-3,4.207517486E-3
1.076953083E1,-1.023509912E-2,1.347386278E-3,3.119786736E-3
1.077954783E1,-6.997160148E-3,6.685149856E-3,-1.139787724E-3
1.078954283E1,-4.816563334E-3,7.748548873E-3,-5.390725564E-3
1.079955283E1,-3.713186365E-3,7.743197493E-3,-8.581560105E-3
1.080958383E1,1.524015912E-3,9.935329668E-3,2.162103920E-5
1.081956983E1,8.949710056E-3,3.926927748E-4,6.573796272E-3
1.082957983E1,1.108103432E-2,-1.239029132E-2,9.870054200E-3
1.083961183E1,8.934957907E-3,-8.132908493E-3,9.822201915E-3
1.084959583E1,7.830010727E-3,-2.795402193E-3,1.191837620E-2
1.085960583E1,1.101562753E-2,-6.403615698E-4,1.301653683E-2
1.086964183E1,9.932328016E-3,5.757014267E-3,1.297060493E-2
1.087965383E1,1.208629459E-2,7.895003073E-3,1.085072849E-2
1.088966383E1,1.427680813E-2,5.757259671E-3,6.616406608E-3
1.089967083E1,1.439738739E-2,1.455315272E-3,-2.975462005E-3
1.090967983E1,1.229269151E-2,3.567204578E-3,-6.217860617E-3
1.091968983E1,1.336144656E-2,1.316987537E-2,-8.389234543E-3
1.092970083E1,4.765199497E-3,2.593839727E-2,-6.426213775E-3
1.093967683E1,4.532764142E-4,2.806146257E-2,-3.286613151E-3
1.094968683E1,4.298647400E-4,1.847247779E-2,1.034337329E-3
1.095970483E1,-4.934392869E-3,9.922438301E-3,5.282786209E-3
1.096970383E1,-8.090769872E-3,-3.970740829E-3,4.243087955E-3
1.097971383E1,-1.338171959E-2,-4.013400991E-3,-9.735451749E-5
1.098974783E1,-2.080826648E-2,5.529321264E-3,-6.649356801E-3
1.099973283E1,-2.291828953E-2,1.787687361E-4,-7.718083449E-3
1.100974283E1,-1.865453832E-2,-1.152586378E-2,-4.400353879E-3
1.101977483E1,-1.657674648E-2,-1.256311033E-2,9.736609063E-4
1.102975883E1,-1.769712381E-2,-8.412479423E-3,6.307673641E-3
1.103976883E1,-1.343845110E-2,-8.386155590E-3,7.430513855E-3
1.104977783E1,-1.233313978E-2,-1.372364722E-2,5.335316993E-3
1.105978583E1,-9.062245488E-3,-1.692689769E-2,5.107301331E-5
1.106979583E1,-4.794497043E-3,-2.543391287E-2,2.284973161E-3
1.107983483E1,5.101603456E-4,-2.219689637E-2,4.472918343E-3
1.108984283E1,2.506997902E-3,-5.081825424E-3,1.296041254E-2
1.109985283E1,3.530322341E-3,1.732995547E-2,1.179374009E-2
1.110983183E1,8.906097151E-3,3.120839410E-2,5.383512005E-3
1.111987083E1,1.958803460E-2,2.913006209E-2,5.529985763E-3
1.112988083E1,2.599038184E-2,2.596610412E-2,6.696091499E-3
1.113987483E1,3.027031384E-2,2.278702892E-2,6.768475287E-3
1.114989783E1,3.141254559E-2,1.210642047E-2,2.562545007E-3
1.115990783E1,2.407651395E-2,9.891975671E-3,-9.270311333E-3
1.116990483E1,1.025833283E-2,9.800422005E-3,-1.478473656E-2
1.117989483E1,3.886983963E-3,5.490894429E-3,-1.698131114E-2
1.118990483E1,7.062360644E-3,2.317594131E-3,-1.371942461E-2
1.119993383E1,-2.624702640E-3,-9.437466972E-3,-4.168777261E-3
1.120992083E1,-5.040271208E-4,-2.754882909E-2,1.289904118E-3
1.121993083E1,5.829147995E-4,-3.074817173E-2,2.513972577E-4
1.122994383E1,-1.514576492E-3,-1.797604188E-2,-6.248523016E-3
1.123997883E1,-8.986873552E-3,-4.153701942E-3,-9.617422707E-3
1.124998883E1,-5.860086065E-3,2.284521936E-3,-4.266535863E-3
1.125998583E1,3.755283542E-3,-9.396413341E-3,-1.945793047E-3
1.127000683E1,6.928971969E-3,-1.683462225E-2,2.405013191E-3
1.128001683E1,7.942873985E-3,-1.894463971E-2,7.771565579E-3
1.129002183E1,6.829589605E-3,-2.000239678E-2,1.203668676E-2
1.130003383E1,-2.849934623E-3,-6.168873981E-3,1.504978631E-2
1.131004383E1,-8.191170171E-3,-5.129383411E-3,1.497618482E-2
1.132005083E1,-2.791741164E-3,-2.004848979E-2,1.298190467E-2
1.133006083E1,-6.889281329E-3,-3.185401484E-2,1.678386907E-4
1.134007083E1,-6.875135470E-3,-2.759273350E-2,-1.989559270E-3
1.135006983E1,-9.066718630E-3,-1.905550249E-2,1.144793699E-3
1.136008783E1,-2.605342492E-2,-9.578110650E-3,-9.802395478E-3
1.137009783E1,-3.592743073E-3,-6.273857784E-3,-1.380639896E-2
