"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.141958458E0,2.222961556E-2,-3.982031974E-2,-1.323529323E-1
2.151968458E0,-1.209872173E-2,-3.293236366E-2,-1.367111088E-1
2.161993458E0,-4.993948717E-3,5.038592908E-4,-8.574399060E-2
2.171987458E0,3.841807064E-2,-3.389260609E-3,-5.266038505E-2
2.181997458E0,3.960692378E-2,-3.251920991E-3,-5.189181880E-2
2.191991458E0,2.558871761E-2,2.470124961E-2,-5.846790816E-2
2.202017458E0,1.855537371E-2,9.560855404E-2,1.137397576E-3
2.212027458E0,2.024455209E-2,9.583553564E-2,-4.124911929E-4
2.222018458E0,-1.490976266E-2,8.023023069E-2,4.661166886E-2
2.232046458E0,-1.017530915E-1,1.638787071E-1,-6.554255031E-2
2.242056458E0,-1.003801744E-1,1.640595322E-1,-6.641166125E-2
2.252045458E0,-5.697831170E-2,2.013028059E-1,6.618138488E-3
2.262066458E0,-5.894404967E-2,1.827999498E-1,3.950588115E-2
2.272076458E0,-5.890030975E-2,1.828076242E-1,3.932256181E-2
2.282073458E0,-4.320741077E-2,1.325423547E-1,5.298928179E-2
2.292096458E0,-2.483731043E-3,5.597143943E-2,1.488858934E-2
2.302106458E0,-2.427013337E-3,5.595643310E-2,1.672860647E-2
2.312131458E0,-3.890481936E-2,6.791048078E-2,-6.440800318E-2
2.322132458E0,-5.007901750E-2,9.121236149E-2,-6.353253795E-2
2.332142458E0,-5.054464316E-2,9.116518177E-2,-6.449544189E-2
2.342128458E0,-3.426307917E-3,9.391116215E-2,-4.783603928E-2
2.352163458E0,2.617324960E-2,1.076627627E-1,-1.894110493E-2
2.362173458E0,4.984886561E-2,7.991050676E-2,-2.815913763E-2
2.372187458E0,-1.266699914E-2,5.241894072E-2,-7.168079284E-2
2.382173458E0,-5.779198830E-2,4.764148688E-2,-8.794146560E-2
2.392183458E0,-5.704286404E-2,4.775254743E-2,-8.954560353E-2
2.402184458E0,-6.795274519E-2,7.814944418E-2,-6.920205763E-2
2.412222458E0,-7.527513569E-2,1.130177159E-1,-4.491397091E-2
2.422232458E0,-6.045437177E-2,1.685895164E-1,1.576171112E-2
2.432242458E0,-6.628227790E-2,1.595627128E-1,6.320948043E-3
2.442221458E0,-6.609715414E-2,1.595959505E-1,5.455139857E-3
2.452231458E0,-5.948641547E-2,1.208093500E-1,-2.530891236E-2
