"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.700940458E0,-1.304537201E0,9.796378326E0,1.574725342E-1
2.710970458E0,-1.294208679E0,9.781559143E0,2.342628479E-1
2.721057458E0,-1.297801208E0,9.777816925E0,1.760339355E-1
2.731105458E0,-1.210233307E0,9.764195251E0,1.365161133E-1
2.741139458E0,-1.091230774E0,9.717642059E0,5.433700562E-2
2.751225458E0,-1.083596649E0,9.633966064E0,5.688171387E-3
2.761277458E0,-1.122515717E0,9.643845520E0,-2.469863892E-2
2.771306458E0,-1.227447510E0,9.668693848E0,1.017883301E-2
2.781367458E0,-1.249601440E0,9.720037079E0,7.499404907E-2
2.791433458E0,-1.268611908E0,9.707762604E0,1.646575928E-1
2.801476458E0,-1.255439301E0,9.763895874E0,1.945953369E-1
2.811531458E0,-1.175355835E0,9.908495178E0,2.725831604E-1
2.821598458E0,-1.184337158E0,9.882149963E0,3.302133179E-1
2.831675458E0,-1.204694824E0,9.931247864E0,3.016227722E-1
2.841701458E0,-1.208886108E0,9.932145996E0,2.082170105E-1
2.851772458E0,-1.257684631E0,9.943222961E0,1.459465027E-1
2.861848458E0,-1.321601715E0,9.952803040E0,1.529818726E-1
2.871902458E0,-1.313518524E0,9.947264557E0,2.134561157E-1
2.881953458E0,-1.281185760E0,9.944570160E0,2.222877502E-1
2.891987458E0,-1.283281403E0,9.924511871E0,2.089654541E-1
2.902074458E0,-1.250499573E0,9.863289185E0,1.809736633E-1
2.912129458E0,-1.246757355E0,9.811796265E0,1.905537415E-1
2.922156458E0,-1.219813385E0,9.758357391E0,2.110610962E-1
2.932211458E0,-1.223256226E0,9.799821167E0,2.086660767E-1
2.942287458E0,-1.186732178E0,9.813742218E0,2.290237427E-1
2.952323458E0,-1.137933655E0,9.793085175E0,2.427951050E-1
2.962379458E0,-1.116228790E0,9.756411438E0,2.447410583E-1
2.972438458E0,-1.085243225E0,9.744885406E0,2.398013306E-1
2.982522458E0,-1.139131165E0,9.770631866E0,2.405497742E-1
2.992549458E0,-1.210382996E0,9.819280701E0,2.526745605E-1
3.002620458E0,-1.209035797E0,9.822873230E0,2.341131592E-1
3.012693458E0,-1.237626343E0,9.811347198E0,1.586700439E-1
3.022720458E0,-1.180145874E0,9.812544708E0,7.634124756E-2
3.032802458E0,-1.137484589E0,9.791288910E0,6.017486572E-2
3.042862458E0,-1.124461670E0,9.791588287E0,8.247848511E-2
3.052918458E0,-1.110390930E0,9.789792023E0,1.369651794E-1
3.062953458E0,-1.124910736E0,9.790091400E0,1.878593445E-1
3.073002458E0,-1.161584473E0,9.817185059E0,2.085163879E-1
3.083060458E0,-1.230740662E0,9.886790314E0,2.020797729E-1
3.093147458E0,-1.288071442E0,9.978549500E0,2.240840149E-1
3.103175458E0,-1.232686615E0,9.898765411E0,1.663041687E-1
3.113232458E0,-1.236428833E0,9.929601288E0,1.815724182E-1
3.123317458E0,-1.179098053E0,9.971065063E0,1.293310547E-1
3.133379458E0,-1.175056458E0,9.912536774E0,1.312770081E-1
3.143408458E0,-1.203647003E0,9.898016968E0,9.565109253E-2
3.153495458E0,-1.232836304E0,9.862840118E0,9.190887451E-2
3.163524458E0,-1.213825836E0,9.859546967E0,7.319778442E-2
3.173611458E0,-1.190324707E0,9.834998016E0,5.134323120E-2
3.183650458E0,-1.138981476E0,9.806856537E0,6.391708374E-2
3.193695458E0,-1.136137390E0,9.793085175E0,5.089416504E-2
3.203779458E0,-1.115031281E0,9.786798248E0,9.205856323E-2
3.213810458E0,-1.091230774E0,9.786648560E0,1.414558411E-1
3.223898458E0,-1.122515717E0,9.786798248E0,1.966909790E-1
3.233954458E0,-1.174457703E0,9.801916809E0,1.627116394E-1
3.243983458E0,-1.183738403E0,9.834548950E0,1.019380188E-1
3.254063458E0,-1.179846497E0,9.806108093E0,9.160949707E-2
3.264123458E0,-1.192570038E0,9.821076965E0,7.080276489E-2
3.274149458E0,-1.148262177E0,9.806108093E0,4.565505981E-2
3.284206458E0,-1.088237000E0,9.751172333E0,1.272354126E-2
3.294293458E0,-1.105002136E0,9.722432098E0,-6.107299805E-2
3.304344458E0,-1.124761047E0,9.706565094E0,-6.316864014E-2
3.314403458E0,-1.172511749E0,9.725874939E0,-2.185455322E-2
3.324430458E0,-1.165027313E0,9.768685913E0,2.245330811E-2
3.334499458E0,-1.111588440E0,9.792037354E0,6.391708374E-2
3.344573458E0,-1.108145599E0,9.785750427E0,5.658233643E-2
3.354599458E0,-1.165775757E0,9.785301361E0,6.002517700E-2
3.364686458E0,-1.208287354E0,9.846374359E0,8.607101440E-2
3.374712458E0,-1.230890350E0,9.859546967E0,1.291813660E-1
3.384768458E0,-1.278042297E0,9.876162415E0,1.577719116E-1
3.394855458E0,-1.264869690E0,9.901459808E0,1.097218323E-1
3.404908458E0,-1.246757355E0,9.877808990E0,1.321751404E-1
3.414937458E0,-1.190773773E0,9.859397278E0,1.360670471E-1
3.425025458E0,-1.175505524E0,9.836195526E0,1.718426514E-1
3.435082458E0,-1.113085327E0,9.832902374E0,1.920506287E-1
3.445137458E0,-1.150507507E0,9.813891907E0,2.179467773E-1
3.455189458E0,-1.197958832E0,9.826016693E0,2.498304749E-1
3.465249458E0,-1.244512024E0,9.808952179E0,2.068698120E-1
3.475305458E0,-1.269659729E0,9.843230896E0,1.932481384E-1
3.485336458E0,-1.279239807E0,9.807006226E0,1.320254517E-1
3.495386458E0,-1.286873932E0,9.795330505E0,7.259902954E-2
3.505471458E0,-1.294208679E0,9.800719299E0,1.212478638E-2
3.515502458E0,-1.284179535E0,9.859247589E0,-4.101470947E-2
3.525590458E0,-1.142274628E0,9.853858795E0,-1.200503540E-1
3.535648458E0,-1.045276337E0,9.845476227E0,-1.287322998E-1
3.545674458E0,-9.714797974E-1,9.802365875E0,-4.730163574E-2
3.555758458E0,-9.966275024E-1,9.772727509E0,-1.137634277E-2
3.565788458E0,-1.069974976E0,9.754764862E0,4.700225830E-2
3.575875458E0,-1.169817352E0,9.779014435E0,3.203338623E-2
3.585930458E0,-1.243913269E0,9.865085449E0,7.484436035E-4
3.595986458E0,-1.244062958E0,9.848020935E0,5.688171387E-3
3.606038458E0,-1.236428833E0,9.869426422E0,6.152206421E-2
3.616096458E0,-1.267564087E0,9.889335022E0,1.369651794E-1
3.626152458E0,-1.236279144E0,9.860594788E0,1.701960754E-1
3.636209458E0,-1.195563812E0,9.846973114E0,1.769320679E-1
3.646259458E0,-1.177451477E0,9.829309845E0,1.474433899E-1
3.656291458E0,-1.165925446E0,9.780661011E0,8.547225952E-2
3.666379458E0,-1.139131165E0,9.767787781E0,5.613327026E-2
3.676429458E0,-1.139729919E0,9.804910583E0,2.245330811E-2
3.686493458E0,-1.112336884E0,9.805509338E0,-2.095642090E-3
3.696519458E0,-1.090781708E0,9.782307587E0,2.948867798E-2
3.706603458E0,-1.048270111E0,9.780661011E0,1.079255676E-1
3.716633458E0,-1.084345093E0,9.828411713E0,1.094224548E-1
3.726720458E0,-1.195114746E0,9.831854553E0,1.199006653E-1
3.736764458E0,-1.236578522E0,9.826465759E0,1.118174744E-1
3.746833458E0,-1.213077393E0,9.835746460E0,4.236190796E-2
3.756858458E0,-1.214125214E0,9.859397278E0,6.376739502E-2
3.766939458E0,-1.193767548E0,9.850715332E0,8.352630615E-2
3.777002458E0,-1.132844238E0,9.872420197E0,1.534309387E-1
3.787059458E0,-1.093027039E0,9.828561401E0,1.996847534E-1
3.797112458E0,-1.085392914E0,9.863588562E0,2.356100464E-1
3.807170458E0,-1.101708984E0,9.876162415E0,2.297721863E-1
3.817230458E0,-1.145118713E0,9.917027435E0,2.010319519E-1
3.827282458E0,-1.209784241E0,9.904603271E0,1.598675537E-1
3.837310458E0,-1.233584747E0,9.884994049E0,1.203497314E-1
3.847398458E0,-1.229094086E0,9.867929535E0,9.295669556E-2
3.857438458E0,-1.305585022E0,9.864636383E0,1.008901978E-1
3.867511458E0,-1.291963348E0,9.867031403E0,6.990463257E-2
3.877536458E0,-1.225202179E0,9.821975098E0,8.607101440E-2
3.887597458E0,-1.185834045E0,9.770931244E0,7.948471069E-2
3.897648458E0,-1.138831787E0,9.767338715E0,5.358856201E-2
3.907730458E0,-1.035845947E0,9.773326263E0,8.951385498E-2
3.917766458E0,-9.768685913E-1,9.795629883E0,8.846603394E-2
3.927815458E0,-9.101074219E-1,9.762848053E0,7.020401001E-2
3.937902458E0,-9.241781616E-1,9.727970581E0,1.249900818E-1
3.947943458E0,-9.972262573E-1,9.746531982E0,6.436614990E-2
3.958010458E0,-1.043180695E0,9.774074707E0,5.538482666E-2
3.968040458E0,-1.027164001E0,9.805808716E0,9.774673462E-2
3.978114458E0,-1.047222290E0,9.729168091E0,6.256988525E-2
3.988181458E0,-1.063987427E0,9.809550934E0,5.583389282E-2
3.998207458E0,-1.021326141E0,9.773625641E0,1.823208618E-1
4.008265458E0,-9.744735718E-1,9.831405487E0,2.734812927E-1
4.018351458E0,-1.019829254E0,9.839488678E0,3.170407104E-1
4.028391458E0,-1.030307465E0,9.886341248E0,3.691323853E-1
4.038462458E0,-1.042432251E0,9.897717590E0,3.727249146E-1
