"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.498977000E0,-2.230361938E-1,9.912087708E0,-2.543211365E-1
1.509051000E0,-1.954934692E-1,9.914183350E0,-2.149530029E-1
1.519111000E0,-2.002835083E-1,9.878407745E0,-1.929487610E-1
1.529173000E0,-1.812730408E-1,9.891280975E0,-1.624122620E-1
1.539232000E0,-1.474433899E-1,9.888586578E0,-1.508862305E-1
1.549293000E0,-1.724414062E-1,9.864037628E0,-1.805245972E-1
1.559346000E0,-1.978884888E-1,9.902507629E0,-2.252815247E-1
1.569415000E0,-2.062710571E-1,9.945019226E0,-2.399510193E-1
1.579484000E0,-2.110610962E-1,9.956395569E0,-2.140548706E-1
1.589529000E0,-2.264790344E-1,9.959239655E0,-2.032772827E-1
1.599595000E0,-2.230361938E-1,9.917027435E0,-1.688488770E-1
1.609657000E0,-1.841171265E-1,9.921817474E0,-1.031355286E-1
1.619706000E0,-2.160008240E-1,9.923014984E0,-9.400451660E-2
1.629783000E0,-2.276765442E-1,9.935888214E0,-1.058299255E-1
1.639835000E0,-2.462379456E-1,9.936187592E0,-9.759704590E-2
1.649903000E0,-2.180964661E-1,9.934391327E0,-1.257385254E-1
1.659955000E0,-2.336640930E-1,9.926906891E0,-1.541793823E-1
1.670016000E0,-2.243833923E-1,9.927505646E0,-2.121089172E-1
1.680078000E0,-2.245330811E-1,9.918224945E0,-2.198927307E-1
1.690120000E0,-2.074685669E-1,9.905351715E0,-1.971400452E-1
1.700182000E0,-1.633103943E-1,9.875114594E0,-2.113604736E-1
1.710250000E0,-1.516346741E-1,9.882898407E0,-2.300715637E-1
1.720310000E0,-1.432521057E-1,9.913734283E0,-2.790197754E-1
1.730363000E0,-1.667532349E-1,9.945168915E0,-2.634521484E-1
1.740436000E0,-1.447489929E-1,9.949360199E0,-2.682421875E-1
1.750491000E0,-1.478924561E-1,9.942324829E0,-2.977308655E-1
1.760555000E0,-1.869612122E-1,9.934840393E0,-2.746788025E-1
1.770627000E0,-1.664538574E-1,9.950108643E0,-2.017803955E-1
1.780671000E0,-1.920506287E-1,9.954599304E0,-1.562750244E-1
1.790723000E0,-1.785786438E-1,9.926906891E0,-1.252894592E-1
1.800779000E0,-1.562750244E-1,9.899813232E0,-1.243913269E-1
1.810835000E0,-1.820214844E-1,9.934690704E0,-1.401086426E-1
1.820910000E0,-1.826202393E-1,9.904453583E0,-1.678010559E-1
1.830978000E0,-2.234852600E-1,9.897418213E0,-2.058219910E-1
1.841021000E0,-2.254312134E-1,9.928553467E0,-2.098635864E-1
1.851094000E0,-2.600093079E-1,9.954150238E0,-1.594184875E-1
1.861131000E0,-2.185455322E-1,9.939780121E0,-1.275347900E-1
1.871201000E0,-1.681004333E-1,9.917626190E0,-1.306782532E-1
1.881278000E0,-1.484912109E-1,9.938732300E0,-1.639091492E-1
1.891325000E0,-1.794767761E-1,9.911788330E0,-1.769320679E-1
1.901396000E0,-1.844165039E-1,9.927056580E0,-2.212399292E-1
1.911436000E0,-1.953437805E-1,9.899364166E0,-2.677931213E-1
1.921507000E0,-1.913021851E-1,9.909393311E0,-3.061134338E-1
1.931558000E0,-2.101629639E-1,9.934541016E0,-2.968327332E-1
1.941615000E0,-2.068698120E-1,9.963281250E0,-2.076182556E-1
1.951689000E0,-1.442999268E-1,9.970915375E0,-1.053808594E-1
1.961731000E0,-1.263372803E-1,9.977501678E0,-2.065704346E-2
1.971799000E0,-1.091230774E-1,1.000878662E1,-4.221221924E-2
1.981868000E0,-1.317260742E-1,9.987979889E0,-1.251397705E-1
1.991911000E0,-1.451980591E-1,9.979896698E0,-1.534309387E-1
2.001986000E0,-1.803749084E-1,9.957443390E0,-1.468446350E-1
2.012021000E0,-2.119592285E-1,9.952503662E0,-1.254391479E-1
2.022093000E0,-2.209405518E-1,9.906698914E0,-1.657054138E-1
2.032164000E0,-2.017803955E-1,9.880802765E0,-1.344204712E-1
2.042215000E0,-1.359173584E-1,9.854906616E0,-9.475296021E-2
2.052254000E0,-1.362167358E-1,9.853709106E0,-9.505233765E-2
2.062315000E0,-1.315763855E-1,9.907147980E0,-9.071136475E-2
2.072386000E0,-1.207987976E-1,9.951605530E0,-1.457968140E-1
2.082443000E0,-1.431024170E-1,9.939480743E0,-1.811233521E-1
2.092493000E0,-1.514849854E-1,9.938283234E0,-1.845661926E-1
2.102578000E0,-1.782792664E-1,9.929152222E0,-1.499880981E-1
2.112622000E0,-1.755848694E-1,9.914931793E0,-1.511856079E-1
2.122679000E0,-1.603166199E-1,9.883197784E0,-1.642085266E-1
2.132750000E0,-1.555265808E-1,9.874815216E0,-2.160008240E-1
2.142790000E0,-1.254391479E-1,9.881401520E0,-2.237846375E-1
2.152858000E0,-1.202000427E-1,9.942923584E0,-1.802252197E-1
2.162932000E0,-1.267863464E-1,9.950408020E0,-1.344204712E-1
2.172987000E0,-9.415420532E-2,9.916278992E0,-1.483415222E-1
2.183042000E0,-1.011895752E-1,9.919721832E0,-1.532812500E-1
2.193100000E0,-1.255888367E-1,9.920769653E0,-1.760339355E-1
2.203170000E0,-1.145118713E-1,9.896220703E0,-1.127156067E-1
2.213239000E0,-5.688171387E-2,9.904752960E0,-7.499404907E-2
2.223269000E0,-1.016386414E-1,9.924511871E0,-9.355545044E-2
2.233353000E0,-1.543290710E-1,9.931098175E0,-1.246907043E-1
2.243392000E0,-1.703457642E-1,9.971813507E0,-1.308279419E-1
2.253482000E0,-1.808239746E-1,9.963430939E0,-1.173559570E-1
2.263517000E0,-1.829196167E-1,9.980794830E0,-1.562750244E-1
2.273588000E0,-2.001338196E-1,9.973011017E0,-1.866618347E-1
2.283659000E0,-1.709445190E-1,9.938283234E0,-1.898052979E-1
2.293697000E0,-1.440005493E-1,9.945767670E0,-2.122586060E-1
2.303749000E0,-1.151106262E-1,9.909542999E0,-2.065704346E-1
2.313840000E0,-8.786727905E-2,9.880054321E0,-2.056723022E-1
2.323881000E0,-1.275347900E-1,9.910141754E0,-1.416055298E-1
2.333928000E0,-1.664538574E-1,9.933343506E0,-1.023870850E-1
2.343987000E0,-1.511856079E-1,9.901759186E0,-1.023870850E-1
2.354063000E0,-1.293310547E-1,9.901609497E0,-1.445993042E-1
2.364136000E0,-1.378633118E-1,9.917027435E0,-1.733395386E-1
2.374195000E0,-1.249900818E-1,9.917476501E0,-2.110610962E-1
2.384245000E0,-1.020877075E-1,9.894574127E0,-1.383123779E-1
2.394284000E0,-1.010398865E-1,9.897717590E0,-1.122665405E-1
2.404374000E0,-1.297801208E-1,9.910441132E0,-6.391708374E-2
2.414421000E0,-1.770817566E-1,9.899364166E0,-9.101074219E-2
2.424467000E0,-1.648072815E-1,9.919572144E0,-1.354682922E-1
2.434553000E0,-1.657054138E-1,9.918524323E0,-1.904040527E-1
2.444609000E0,-1.923500061E-1,9.929900665E0,-1.919009399E-1
2.454674000E0,-2.418969727E-1,9.950557709E0,-1.809736633E-1
2.464702000E0,-2.526745605E-1,9.926457825E0,-1.416055298E-1
2.474791000E0,-2.016307068E-1,9.960437164E0,-9.385482788E-2
2.484821000E0,-1.652563477E-1,1.000205063E1,-7.394622803E-2
2.494912000E0,-1.805245972E-1,1.000684067E1,-1.172062683E-1
2.504941000E0,-1.981878662E-1,9.987231445E0,-1.953437805E-1
2.515000000E0,-1.930984497E-1,9.963880005E0,-2.544708252E-1
