"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.722370313E0,1.123999953E-1,4.328999817E-1,-4.779999703E-2
3.732296875E0,6.459999830E-2,4.213999808E-1,4.999999655E-4
3.742221875E0,3.309999779E-2,4.587000012E-1,1.519999932E-2
3.752148438E0,-1.869999990E-2,4.096999764E-1,7.360000163E-2
3.762075000E0,-4.059999809E-2,4.394999743E-1,7.759999484E-2
3.772001563E0,-3.700000001E-3,4.616999924E-1,1.326999962E-1
3.781928125E0,2.379999869E-2,5.411999822E-1,5.089999735E-2
3.791853125E0,7.930000126E-2,3.950999975E-1,9.200000204E-3
3.801781250E0,2.879999951E-2,4.050999880E-1,1.699999906E-2
3.811707813E0,-2.769999951E-2,4.240999818E-1,-1.489999983E-2
3.821634375E0,-2.950000018E-2,4.609999955E-1,-1.449999958E-2
3.831560938E0,-4.969999939E-2,4.012999833E-1,1.599999890E-2
3.841485938E0,-5.089999735E-2,3.906999826E-1,1.559999958E-2
3.851412500E0,-9.359999746E-2,4.016999900E-1,1.378999949E-1
3.861337500E0,3.570000082E-2,3.449999988E-1,1.301999986E-1
3.871264063E0,1.089999974E-1,3.260000050E-1,-1.480000000E-2
3.881190625E0,8.029999584E-2,3.457999825E-1,-1.759999990E-2
3.891117188E0,3.189999983E-2,3.270999789E-1,1.300000004E-3
3.901043750E0,5.699999630E-3,3.271999955E-1,8.039999753E-2
3.910970313E0,-6.879999489E-2,4.248999953E-1,1.030999944E-1
3.920896875E0,-1.111999974E-1,4.282999933E-1,1.595999897E-1
3.930823438E0,-2.979999967E-2,4.696999788E-1,4.710000008E-2
3.940748438E0,-6.039999798E-2,4.603999853E-1,-2.679999918E-2
3.950675000E0,1.709999889E-2,3.695999980E-1,-1.140000001E-1
3.960601563E0,-5.029999837E-2,3.581999838E-1,-2.589999884E-2
3.970528125E0,1.889999956E-2,2.660999894E-1,-2.869999968E-2
3.980454688E0,-2.630000003E-2,2.924999893E-1,-4.679999873E-2
3.990381250E0,-6.359999627E-2,2.224999964E-1,1.179999951E-2
4.000307813E0,-2.459999919E-2,2.025000006E-1,-3.769999743E-2
4.010232813E0,2.489999868E-2,2.107999921E-1,7.999999798E-4
4.020159375E0,-8.499999531E-3,1.815999895E-1,5.859999731E-2
4.030085938E0,3.199999919E-3,2.324000001E-1,9.369999915E-2
4.040014063E0,1.129999943E-2,2.252999991E-1,1.731999964E-1
4.049939063E0,-9.889999777E-2,2.301999927E-1,1.634999961E-1
4.059865625E0,8.499999531E-3,2.439999878E-1,6.909999996E-2
4.069790625E0,2.419999987E-2,2.060000002E-1,-4.389999807E-2
4.079717188E0,3.819999844E-2,2.162999958E-1,-4.030000046E-2
4.089645313E0,3.629999980E-2,2.142999917E-1,-4.729999974E-2
4.099570313E0,8.060000092E-2,1.739999950E-1,8.669999987E-2
4.109498438E0,1.640000008E-2,1.129999980E-1,-3.570000082E-2
4.119423438E0,-2.639999986E-2,6.279999763E-2,-6.179999933E-2
4.129348438E0,-3.409999982E-2,8.980000019E-2,-1.094999984E-1
4.139275000E0,-3.199999779E-2,8.720000088E-2,-1.158000007E-1
4.149201563E0,1.889999956E-2,1.127999946E-1,-3.299999982E-2
4.159128125E0,9.160000086E-2,9.179999679E-2,1.549999975E-2
4.169054688E0,1.153999940E-1,1.501999944E-1,6.780000031E-2
4.178981250E0,9.429999441E-2,1.922999918E-1,1.738999933E-1
4.188907813E0,-1.199999941E-3,2.741999924E-1,1.187999994E-1
4.198832813E0,-5.179999769E-2,2.770999968E-1,6.340000033E-2
4.208759375E0,-8.529999852E-2,3.283999860E-1,3.460000083E-2
4.218685938E0,-1.109999977E-2,3.987999856E-1,2.369999886E-2
4.228612500E0,0.000000000E0,4.268999994E-1,-4.999999655E-4
4.238539063E0,-5.570000038E-2,4.439999759E-1,-6.769999862E-2
4.248465625E0,-8.829999715E-2,4.522999823E-1,-8.899999782E-3
4.258392188E0,-9.519999474E-2,4.220999777E-1,3.309999779E-2
4.268318750E0,-5.359999835E-2,4.587000012E-1,-5.590000004E-2
4.278243750E0,-3.150000051E-2,4.386000037E-1,5.359999835E-2
4.288170313E0,3.269999847E-2,4.682999849E-1,3.059999831E-2
4.298096875E0,-1.260000002E-2,5.083999634E-1,9.869999439E-2
4.308023438E0,4.859999940E-2,5.480999947E-1,1.187999994E-1
4.317950000E0,1.750000007E-2,5.709999800E-1,1.327999979E-1
4.327876563E0,-3.700000001E-3,5.824999809E-1,9.119999409E-2
4.337801563E0,3.899999894E-3,5.940999985E-1,4.949999973E-2
4.347728125E0,4.030000046E-2,6.139999628E-1,3.390000015E-2
4.357654688E0,-1.480000000E-2,5.960999727E-1,1.123999953E-1
4.367581250E0,-6.799999624E-3,5.572999716E-1,8.689999580E-2
4.377507813E0,-7.409999520E-2,5.575000048E-1,3.739999980E-2
4.387434375E0,-6.099999696E-2,4.987999797E-1,8.200000040E-3
4.397359375E0,-4.799999762E-3,5.090999603E-1,1.439999975E-2
4.407285938E0,7.249999791E-2,4.505999982E-1,1.162000000E-1
4.417212500E0,3.959999979E-2,4.405999780E-1,5.909999833E-2
4.427139063E0,1.329999976E-2,3.709999919E-1,-2.899999917E-2
4.437065625E0,4.429999739E-2,3.021999896E-1,-9.999999311E-4
4.446992188E0,1.589999907E-2,2.926000059E-1,1.489999983E-2
4.456918750E0,-9.499999695E-3,3.016999960E-1,7.270000130E-2
4.466843750E0,7.549999654E-2,3.800999820E-1,7.169999927E-2
4.476770313E0,-5.179999769E-2,3.228999972E-1,4.419999942E-2
4.486696875E0,-8.779999614E-2,2.540000081E-1,-3.130000085E-2
4.496623438E0,-1.939999871E-2,2.520000041E-1,-9.559999406E-2
4.506550000E0,-9.439999610E-2,1.411999911E-1,-8.779999614E-2
4.516476563E0,1.310000010E-2,1.570999920E-1,-1.065999940E-1
4.526401563E0,1.750000007E-2,1.045999974E-1,-4.999999702E-2
4.536328125E0,-5.499999970E-3,9.209999442E-2,-4.120000079E-2
4.546256250E0,-6.039999798E-2,1.206999943E-1,3.999999724E-3
4.556181250E0,4.559999704E-2,1.594000012E-1,4.739999771E-2
4.566107813E0,2.400000021E-2,1.608999968E-1,9.309999645E-2
4.576034375E0,2.169999853E-2,2.327999920E-1,1.840000004E-1
4.585960938E0,-4.729999974E-2,2.272000015E-1,1.401999891E-1
4.595885938E0,-5.339999869E-2,2.389999926E-1,-2.499999944E-3
4.605812500E0,-6.610000134E-2,3.184999824E-1,-5.079999939E-2
4.615739063E0,-2.769999951E-2,2.606000006E-1,0.000000000E0
4.625665625E0,3.070000000E-2,2.707000077E-1,9.659999609E-2
4.635592188E0,2.479999885E-2,2.989999950E-1,5.020000041E-2
4.645518750E0,5.829999968E-2,3.291999996E-1,4.820000008E-2
4.655445313E0,4.339999706E-2,3.006999791E-1,3.299999982E-3
4.665371875E0,2.219999954E-2,3.509999812E-1,6.430000067E-2
4.675296875E0,-1.299999934E-2,4.003999829E-1,9.809999913E-2
4.685223438E0,-7.440000027E-2,4.521999955E-1,1.372999996E-1
4.695150000E0,-7.349999994E-2,4.334999919E-1,2.180000022E-2
4.705076563E0,-2.740000002E-2,4.231999815E-1,-7.829999924E-2
4.715003125E0,1.310000010E-2,4.001999795E-1,-1.362999976E-1
4.724928125E0,1.889999956E-2,3.576999903E-1,-6.639999896E-2
4.734854688E0,-1.189999934E-2,3.337000012E-1,-2.169999853E-2
4.744781250E0,-1.719999872E-2,3.127000034E-1,8.370000124E-2
4.754707813E0,-4.079999775E-2,3.703999817E-1,1.999999862E-3
4.764634375E0,-6.099999696E-2,3.334999979E-1,1.022999957E-1
4.774560938E0,-4.979999736E-2,3.064999878E-1,9.669999778E-2
4.784487500E0,-5.009999871E-2,2.577999830E-1,-4.949999973E-2
4.794412500E0,-2.300000004E-2,2.773999870E-1,2.410000004E-2
4.804339063E0,4.399999976E-2,2.980999947E-1,9.699999355E-3
4.814265625E0,1.061000004E-1,2.173999995E-1,-2.809999883E-2
4.824192188E0,4.609999806E-2,2.559999824E-1,9.250000119E-2
4.834118750E0,6.079999730E-2,2.276999950E-1,5.150000006E-2
4.844045313E0,2.029999904E-2,2.960000038E-1,2.039999887E-2
4.853971875E0,-1.229999959E-2,1.785999984E-1,2.459999919E-2
4.863896875E0,-3.989999741E-2,1.709000021E-1,4.019999877E-2
4.873823438E0,-1.219999976E-2,1.880999953E-1,-8.709999919E-2
4.883750000E0,-4.600000102E-3,2.364999950E-1,1.069999952E-2
4.893676563E0,1.199999941E-3,2.474999875E-1,8.489999920E-2
4.903603125E0,-2.859999985E-2,2.590000033E-1,1.141999960E-1
4.913529688E0,-5.849999934E-2,2.780999839E-1,2.349999920E-2
4.923456250E0,-1.999999955E-2,3.185999990E-1,-3.859999776E-2
4.933381250E0,6.039999798E-2,2.893999815E-1,-4.299999680E-3
4.943307813E0,5.299999844E-3,2.780999839E-1,-2.410000004E-2
4.953234375E0,6.449999660E-2,3.646999896E-1,6.119999662E-2
4.963160938E0,-1.799999969E-3,3.553999960E-1,8.240000159E-2
4.973087500E0,-2.119999938E-2,3.849999905E-1,9.099999443E-3
4.983012500E0,-6.000000052E-3,3.946000040E-1,1.269999985E-2
4.992940625E0,-8.339999616E-2,4.736000001E-1,1.799999923E-2
5.002865625E0,2.190000005E-2,4.548999965E-1,9.640000015E-2
5.012792188E0,-2.759999968E-2,4.253000021E-1,6.009999663E-2
5.022718750E0,2.719999850E-2,4.456000030E-1,4.189999774E-2
5.032645313E0,4.079999775E-2,5.345000029E-1,4.270000011E-2
5.042570313E0,-7.660000026E-2,4.062999785E-1,-4.710000008E-2
5.052496875E0,-4.969999939E-2,4.044999778E-1,-2.169999853E-2
5.062423438E0,3.529999778E-2,3.728999794E-1,-3.559999913E-2
5.072351563E0,1.206999943E-1,3.907999992E-1,3.799999831E-3
5.082276563E0,8.639999479E-2,3.403999805E-1,3.949999809E-2
5.092203125E0,1.199999941E-3,3.695999980E-1,3.909999877E-2
5.102129688E0,-1.102999970E-1,3.789999783E-1,1.499999966E-2
5.112054688E0,-1.110999957E-1,3.897999823E-1,5.309999734E-2
5.121981250E0,-7.919999957E-2,3.234999776E-1,1.158999950E-1
5.131907813E0,3.739999980E-2,4.238999784E-1,1.281999946E-1
5.141832813E0,7.639999688E-2,4.745999873E-1,7.779999822E-2
5.151760938E0,6.319999695E-2,5.156999826E-1,5.169999972E-2
5.161685938E0,2.879999951E-2,4.777999818E-1,4.230000079E-2
5.171612500E0,2.399999881E-3,4.790000021E-1,1.044999957E-1
5.181539063E0,-4.999999888E-3,4.187999964E-1,-1.799999923E-2
5.191465625E0,-2.869999968E-2,3.789999783E-1,-1.030000020E-2
5.201392188E0,-5.260000005E-2,3.294000030E-1,-1.189999934E-2
5.211318750E0,-7.400000002E-3,2.888999879E-1,-2.559999935E-2
5.221243750E0,-6.459999830E-2,2.660999894E-1,-4.239999875E-2
5.231171875E0,4.100000020E-3,2.552999854E-1,-1.799999923E-2
5.241096875E0,-3.119999915E-2,2.349999994E-1,1.279999968E-2
5.251023438E0,-1.699999906E-3,2.839999795E-1,7.099999487E-2
5.260950000E0,7.689999789E-2,2.940999866E-1,6.549999863E-2
5.270876563E0,1.249999925E-2,2.960000038E-1,8.839999884E-2
5.280803125E0,1.669999957E-2,2.175000012E-1,-3.959999979E-2
5.290728125E0,1.300000004E-3,2.967999876E-1,3.619999811E-2
5.300654688E0,-3.969999775E-2,2.488999963E-1,8.109999448E-2
5.310581250E0,-8.749999851E-2,2.584999800E-1,-1.960000023E-2
5.320509375E0,-1.090000011E-2,1.973000020E-1,-6.729999930E-2
5.330434375E0,3.790000081E-2,2.454999983E-1,-6.719999760E-2
5.340360938E0,1.248999983E-1,2.330999970E-1,-6.509999931E-2
5.350285938E0,8.039999753E-2,2.712000012E-1,1.132999957E-1
5.360212500E0,-6.239999831E-2,2.730000019E-1,1.752000004E-1
5.370139063E0,-8.020000160E-2,2.857999802E-1,1.268000007E-1
5.380065625E0,-2.929999866E-2,2.465999871E-1,-8.879999816E-2
5.389992188E0,-5.379999802E-2,2.759999931E-1,-1.333999932E-1
5.399918750E0,-7.499999832E-3,2.958000004E-1,4.519999772E-2
5.409845313E0,2.199999988E-3,2.736999989E-1,8.799999952E-3
5.419770313E0,-5.680000037E-2,2.815999985E-1,5.499999970E-2
5.429696875E0,-6.169999763E-2,3.211999834E-1,-2.219999954E-2
5.439623438E0,-1.099999994E-3,3.322999775E-1,8.599999361E-3
5.449551563E0,5.189999938E-2,3.107999861E-1,-1.549999975E-2
5.459476563E0,3.229999915E-2,2.696999907E-1,-6.740000099E-2
5.469403125E0,-5.199999735E-2,2.681999803E-1,-5.599999800E-3
5.479329688E0,-4.589999840E-2,2.857999802E-1,-9.329999983E-2
5.489254688E0,-6.979999691E-2,2.951000035E-1,5.680000037E-2
5.499181250E0,1.200000010E-2,3.252999783E-1,1.162000000E-1
5.509107813E0,1.080999970E-1,3.655999899E-1,7.699999958E-2
5.519034375E0,1.504999995E-1,3.740999997E-1,-2.190000005E-2
5.528960938E0,9.079999477E-2,3.941999972E-1,-3.570000082E-2
5.538887500E0,7.499999553E-2,4.426999986E-1,2.489999868E-2
5.548812500E0,-2.180000022E-2,3.547999859E-1,1.176999956E-1
5.558739063E0,-6.109999865E-2,4.241999984E-1,1.248999983E-1
5.568665625E0,1.119999960E-2,4.359000027E-1,6.809999794E-2
5.578592188E0,-2.829999849E-2,3.393999934E-1,7.499999832E-3
5.588518750E0,-5.889999866E-2,4.794999957E-1,1.175999939E-1
5.598445313E0,-4.389999807E-2,4.115999937E-1,5.989999697E-2
5.608371875E0,-5.219999701E-2,4.317999780E-1,5.429999903E-2
5.618296875E0,-2.789999917E-2,5.209000111E-1,3.639999777E-2
5.628223438E0,1.040000003E-2,4.848999977E-1,1.250000000E-1
5.638150000E0,2.429999970E-2,5.261999965E-1,1.682000011E-1
5.648076563E0,-2.099999972E-2,4.615999758E-1,1.814000010E-1
5.658003125E0,-2.099999972E-2,4.547999799E-1,7.959999889E-2
5.667929688E0,-4.999999888E-3,4.482999742E-1,3.489999846E-2
5.677856250E0,2.060000040E-2,4.796999991E-1,7.299999893E-2
5.687781250E0,4.799999762E-3,4.980999827E-1,-2.259999886E-2
5.697707813E0,2.300000004E-2,4.939000010E-1,-7.750000060E-2
5.707634375E0,-1.189999934E-2,4.115999937E-1,-1.040999964E-1
5.717560938E0,-2.149999887E-2,3.789999783E-1,-4.829999804E-2
5.727487500E0,2.379999869E-2,4.054999948E-1,5.480000004E-2
5.737414063E0,-1.519999932E-2,4.025999904E-1,-2.659999952E-2
5.747339063E0,1.439999975E-2,3.227999806E-1,-1.809999906E-2
5.757265625E0,4.050000012E-2,3.525999784E-1,4.409999773E-2
5.767192188E0,9.499999695E-3,3.824999928E-1,6.610000134E-2
5.777118750E0,-3.959999979E-2,2.829000056E-1,-1.199999941E-3
5.787045313E0,-2.979999967E-2,3.497999907E-1,-1.048999950E-1
5.796971875E0,2.329999954E-2,3.282999992E-1,-8.999999613E-2
5.806898438E0,1.438999921E-1,2.572999895E-1,-3.759999946E-2
5.816823438E0,1.213999987E-1,1.861999929E-1,-9.999999747E-5
5.826750000E0,6.169999763E-2,1.952999979E-1,6.119999662E-2
5.836676563E0,2.329999954E-2,1.966999918E-1,7.159999758E-2
5.846603125E0,3.999999724E-3,1.283999979E-1,-2.879999951E-2
5.856529688E0,-9.849999845E-2,1.955000013E-1,-1.045999974E-1
5.866456250E0,-3.999999911E-2,1.938000023E-1,-8.929999918E-2
5.876381250E0,-1.679999940E-2,1.634999961E-1,3.159999847E-2
5.886307813E0,1.239999942E-2,1.923999935E-1,9.019999951E-2
5.896234375E0,-1.529999916E-2,2.228999883E-1,1.289999932E-1
5.906160938E0,-3.399999812E-3,2.532999814E-1,-5.099999718E-3
5.916087500E0,-1.909999922E-2,2.254000008E-1,-1.999999949E-4
5.926014063E0,1.809999906E-2,1.753000021E-1,-9.070000052E-2
5.935940625E0,1.209999993E-2,1.937000006E-1,-3.240000084E-2
5.945865625E0,-1.719999872E-2,2.129999995E-1,1.005999967E-1
5.955792188E0,-5.499999970E-3,2.933000028E-1,1.391000003E-1
5.965718750E0,-1.529999916E-2,2.838000059E-1,3.610000014E-2
5.975645313E0,2.389999852E-2,2.583000064E-1,1.525999904E-1
5.985571875E0,6.159999967E-2,3.991999924E-1,1.021999940E-1
5.995498438E0,6.039999798E-2,3.429999948E-1,1.071999967E-1
6.005425000E0,1.899999916E-3,4.032999873E-1,7.019999623E-2
6.015350000E0,1.449999958E-2,4.532999992E-1,-6.799999624E-2
6.025276563E0,-4.199999943E-2,4.715999961E-1,-1.249999925E-2
6.035203125E0,-3.869999945E-2,4.122000039E-1,3.240000084E-2
6.045129688E0,9.899999946E-3,3.989999890E-1,-8.060000092E-2
6.055056250E0,1.999999862E-3,4.748999774E-1,-2.439999953E-2
6.064982813E0,7.289999723E-2,3.853999972E-1,-4.569999874E-2
6.074909375E0,7.769999653E-2,3.643999994E-1,-1.279999968E-2
6.084834375E0,3.700000001E-3,3.626999855E-1,2.649999969E-2
6.094760938E0,-5.119999871E-2,4.120000005E-1,5.049999803E-2
6.104687500E0,-1.206999943E-1,3.640999794E-1,1.186999977E-1
6.114614063E0,-7.880000025E-2,4.043999910E-1,6.089999899E-2
6.124540625E0,-4.109999910E-2,3.465999961E-1,4.369999841E-2
6.134467188E0,8.999999613E-3,3.673999906E-1,3.659999743E-2
6.144392188E0,-3.689999878E-2,4.080999792E-1,5.689999834E-2
6.154318750E0,8.299999870E-3,3.795000017E-1,9.479999542E-2
6.164245313E0,6.179999933E-2,3.513000011E-1,6.729999930E-2
6.174171875E0,5.469999835E-2,3.614999950E-1,2.899999963E-3
6.184098438E0,5.920000002E-2,4.111999869E-1,2.359999903E-2
6.194025000E0,1.499999966E-2,3.623999953E-1,2.099999972E-2
6.203951563E0,-1.579999924E-2,4.294999838E-1,-2.620000020E-2
6.213876563E0,-2.190000005E-2,3.686999977E-1,-3.889999911E-2
6.223803125E0,-1.190999970E-1,3.583000004E-1,7.699999958E-3
6.233729688E0,-5.350000039E-2,3.172000051E-1,-4.360000044E-2
6.243656250E0,-2.279999852E-2,3.253999949E-1,0.000000000E0
6.253582813E0,-3.729999810E-2,2.951999903E-1,-6.000000052E-3
6.263507813E0,2.499999851E-2,3.244999945E-1,1.679999940E-2
6.273434375E0,1.359999925E-2,3.332999945E-1,1.209999993E-2
6.283360938E0,5.729999766E-2,2.956999838E-1,1.225999966E-1
6.293287500E0,4.499999806E-3,2.368000001E-1,-3.999999724E-3
6.303214063E0,-2.259999886E-2,2.254999876E-1,-1.096000001E-1
6.313140625E0,-1.269999985E-2,2.040999979E-1,-1.001999974E-1
6.323067188E0,-3.619999811E-2,2.034999877E-1,-1.960000023E-2
6.332992188E0,2.840000018E-2,1.431999952E-1,7.400000095E-2
6.342918750E0,4.829999804E-2,1.515000015E-1,-2.740000002E-2
6.352845313E0,-1.239999942E-2,1.516000032E-1,-1.829999872E-2
6.362771875E0,-2.799999900E-2,1.141999960E-1,9.510000050E-2
6.372698438E0,-4.569999874E-2,1.838999987E-1,6.769999862E-2
6.382623438E0,-5.590000004E-2,1.955999881E-1,1.747999936E-1
6.392550000E0,-3.079999983E-2,1.604999900E-1,1.349000037E-1
6.402476563E0,-3.309999779E-2,1.435000002E-1,-1.750000007E-2
6.412403125E0,-2.759999968E-2,1.722999960E-1,-8.569999784E-2
6.422329688E0,1.529999916E-2,2.299999893E-1,-1.168999970E-1
6.432254688E0,8.419999480E-2,2.671999931E-1,6.899999920E-3
6.442181250E0,4.099999741E-2,3.228999972E-1,-3.329999745E-2
6.452107813E0,7.889999449E-2,2.638999820E-1,1.015999988E-1
6.462034375E0,3.049999848E-2,3.231999874E-1,5.279999971E-2
6.471960938E0,-6.159999967E-2,2.939999998E-1,-3.830000013E-2
6.481887500E0,2.279999852E-2,2.829999924E-1,-3.869999945E-2
6.491814063E0,-2.609999850E-2,3.035999835E-1,3.399999812E-2
6.501739063E0,-2.869999968E-2,3.328999877E-1,8.579999954E-2
6.511665625E0,1.620000042E-2,3.143999875E-1,1.274999976E-1
6.521592188E0,2.850000001E-2,3.265999854E-1,1.096000001E-1
6.531518750E0,4.600000102E-3,4.377999902E-1,1.017999947E-1
6.541445313E0,7.999999798E-4,3.712999821E-1,6.269999593E-2
6.551371875E0,8.999999613E-3,4.402000010E-1,-1.989999972E-2
6.561298438E0,-2.600000007E-3,3.125999868E-1,1.399999950E-3
6.571223438E0,-3.049999848E-2,3.719999790E-1,6.309999526E-2
6.581150000E0,-4.849999771E-2,3.418999910E-1,1.409999933E-2
6.591076563E0,-2.919999883E-2,3.594000041E-1,-5.579999834E-2
6.601003125E0,-7.909999788E-2,2.906000018E-1,-2.089999989E-2
6.610929688E0,1.860000007E-2,2.791000009E-1,-6.539999694E-2
6.620856250E0,2.850000001E-2,3.057999909E-1,-4.419999942E-2
6.630781250E0,7.050000131E-2,2.048999965E-1,-7.079999894E-2
6.640707813E0,4.749999940E-2,2.241999954E-1,3.130000085E-2
6.650634375E0,-2.060000040E-2,2.912999988E-1,-1.239999942E-2
6.660560938E0,2.469999902E-2,3.814999759E-1,1.898999959E-1
6.670487500E0,5.399999674E-3,3.249000013E-1,1.442999989E-1
6.680414063E0,2.309999987E-2,3.480999768E-1,1.206000000E-1
6.690340625E0,-2.019999921E-2,3.603999913E-1,8.649999648E-2
6.700265625E0,-6.359999627E-2,3.334999979E-1,-2.529999986E-2
6.710192188E0,-1.097999960E-1,3.134000003E-1,-7.199999876E-3
6.720118750E0,-2.410000004E-2,3.616999984E-1,-1.509999949E-2
6.730045313E0,3.629999980E-2,2.915999889E-1,-1.480000000E-2
6.739971875E0,4.619999975E-2,3.179000020E-1,-9.749999642E-2
6.749898438E0,5.249999836E-2,3.149999976E-1,-1.147999987E-1
6.759825000E0,6.359999627E-2,2.437999994E-1,-4.829999804E-2
6.769750000E0,1.519999932E-2,3.519999981E-1,1.518999934E-1
6.779676563E0,5.599999800E-3,3.919000030E-1,1.595000029E-1
6.789603125E0,-4.930000007E-2,4.237999916E-1,1.309999973E-1
6.799529688E0,-1.050999984E-1,4.065999985E-1,1.789999940E-2
6.809456250E0,6.000000052E-3,3.310000002E-1,2.859999985E-2
6.819382813E0,-1.019999944E-2,4.195999801E-1,4.529999942E-2
6.829309375E0,-4.900000058E-3,4.220999777E-1,1.805000007E-1
6.839234375E0,-1.099999994E-3,3.545999825E-1,7.789999992E-2
6.849160938E0,6.679999828E-2,3.285999894E-1,1.118999943E-1
6.859087500E0,3.959999979E-2,3.497000039E-1,1.480000000E-2
6.869014063E0,-6.049999967E-2,3.321000040E-1,2.199999988E-2
6.878940625E0,-9.439999610E-2,4.283999801E-1,-6.300000008E-3
6.888867188E0,-1.347000003E-1,3.495999873E-1,-1.850000024E-2
6.898793750E0,2.319999970E-2,3.762999773E-1,-4.279999807E-2
6.908718750E0,8.499999531E-3,3.852999806E-1,2.999999851E-4
6.918645313E0,7.549999654E-2,3.829999864E-1,-1.159999985E-2
6.928571875E0,1.261000037E-1,3.624999821E-1,4.389999807E-2
6.938498438E0,1.169999968E-2,3.610000014E-1,-7.499999832E-3
6.948425000E0,3.390000015E-2,4.106999934E-1,7.000000030E-2
6.958351563E0,-2.219999954E-2,4.515999854E-1,1.367999911E-1
6.968276563E0,4.710000008E-2,4.838999808E-1,1.401000023E-1
6.978203125E0,4.519999772E-2,4.954999983E-1,9.820000082E-2
6.988129688E0,-1.119999960E-2,4.781000018E-1,2.300000004E-2
6.998056250E0,-1.063999981E-1,4.402000010E-1,2.809999883E-2
7.007982813E0,-6.769999862E-2,5.376999974E-1,1.539999992E-2
7.017909375E0,-1.799999969E-3,4.587000012E-1,5.169999972E-2
7.027834375E0,7.050000131E-2,4.492999911E-1,8.639999479E-2
7.037760938E0,-6.399999838E-3,4.887999892E-1,3.390000015E-2
7.047687500E0,-3.350000083E-2,4.394999743E-1,1.799999923E-2
7.057614063E0,-5.109999701E-2,3.510999978E-1,-8.999999845E-4
7.067540625E0,-7.149999589E-2,4.091999829E-1,-2.999999851E-4
7.077467188E0,-6.289999932E-2,2.707000077E-1,7.499999832E-3
7.087393750E0,2.950000018E-2,2.689000070E-1,-4.809999838E-2
7.097320313E0,3.769999743E-2,2.960999906E-1,-5.130000040E-2
7.107245313E0,-2.300000004E-2,2.465999871E-1,3.500000015E-2
7.117171875E0,-1.480000000E-2,2.676999867E-1,1.432999969E-1
7.127098438E0,-2.229999937E-2,1.997999996E-1,8.370000124E-2
7.137025000E0,-4.409999773E-2,1.807999909E-1,-2.929999866E-2
7.146951563E0,-4.829999804E-2,1.815000027E-1,-7.220000029E-2
7.156878125E0,-2.840000018E-2,9.219999611E-2,-7.719999552E-2
7.166804688E0,-5.599999800E-2,2.081999928E-1,2.709999867E-2
7.176729688E0,4.399999976E-3,2.069000006E-1,3.659999743E-2
7.186656250E0,6.340000033E-2,1.865999997E-1,3.299999982E-3
7.196582813E0,1.030999944E-1,2.070999891E-1,6.489999592E-2
7.206509375E0,1.387999952E-1,2.289999872E-1,1.169999987E-1
7.216435938E0,5.539999902E-2,2.507999837E-1,1.341999918E-1
7.226362500E0,-3.439999744E-2,3.322999775E-1,1.177999973E-1
7.236287500E0,-1.850000024E-2,3.535999954E-1,-1.979999989E-2
7.246214063E0,-3.429999948E-2,3.209999800E-1,-1.996999979E-1
7.256140625E0,3.999999899E-4,2.964999974E-1,-1.792999953E-1
7.266067188E0,7.999999449E-3,2.812999785E-1,-1.184999943E-1
7.275993750E0,-2.129999921E-2,2.377999872E-1,1.599999960E-3
7.285920313E0,-9.429999441E-2,2.162999958E-1,7.169999927E-2
7.295845313E0,-8.109999448E-2,2.381999940E-1,1.482999921E-1
7.305771875E0,-4.649999738E-2,2.800000012E-1,8.639999479E-2
7.315698438E0,9.800000116E-3,3.039999902E-1,1.472999901E-1
7.325625000E0,2.889999934E-2,2.970999777E-1,6.300000101E-2
7.335551563E0,8.219999820E-2,3.666999936E-1,-2.799999900E-3
7.345478125E0,5.509999767E-2,4.544999897E-1,1.809999906E-2
7.355404688E0,-9.200000204E-3,4.640999734E-1,-1.040000003E-2
7.365329688E0,-8.819999546E-2,3.747999966E-1,4.289999977E-2
7.375256250E0,-3.749999776E-2,3.948999941E-1,9.579999745E-2
7.385182813E0,8.240000159E-2,3.572999835E-1,9.470000118E-2
7.395109375E0,9.879999608E-2,3.402999938E-1,1.314999908E-1
7.405035938E0,6.039999798E-2,3.526999950E-1,7.009999454E-2
7.414962500E0,-1.489999983E-2,2.867999971E-1,7.759999484E-2
7.424887500E0,-4.769999906E-2,2.784000039E-1,3.269999847E-2
7.434814063E0,2.689999901E-2,2.583000064E-1,-4.979999736E-2
7.444740625E0,-4.219999909E-2,3.066000044E-1,1.759999990E-2
7.454667188E0,1.239999942E-2,3.638999760E-1,-3.379999846E-2
7.464593750E0,1.640000008E-2,3.707999885E-1,-3.150000051E-2
7.474520313E0,6.229999661E-2,3.093000054E-1,-3.009999916E-2
7.484446875E0,7.050000131E-2,2.682999969E-1,-4.820000008E-2
7.494371875E0,1.040000003E-2,2.947999835E-1,-3.199999779E-2
7.504298438E0,-2.469999902E-2,2.523999810E-1,-9.779999405E-2
7.514225000E0,-2.850000001E-2,3.489999771E-1,1.109999977E-2
7.524151563E0,-4.270000011E-2,3.204999864E-1,1.451999992E-1
7.534078125E0,-8.689999580E-2,3.707000017E-1,1.100999936E-1
7.544004688E0,2.649999969E-2,4.205999970E-1,5.949999765E-2
7.553931250E0,2.639999986E-2,3.652999997E-1,8.269999921E-2
7.563856250E0,5.009999871E-2,3.956999779E-1,-1.789999940E-2
