"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.172298438E1,1.204277156E-3,-5.665687919E-1,-2.350958437E-2
1.172794844E1,1.151917269E-3,-5.591336489E-1,-2.750638872E-2
1.173291094E1,1.151917269E-3,-5.591336489E-1,-2.750638872E-2
1.173787500E1,1.169370604E-3,-5.469687581E-1,-3.300417587E-2
1.174283750E1,1.169370604E-3,-5.469687581E-1,-3.300417587E-2
1.174780000E1,2.775073517E-3,-5.269846916E-1,-3.956661373E-2
1.175276406E1,2.775073517E-3,-5.269846916E-1,-3.956661373E-2
1.175772656E1,7.330382708E-3,-5.132838488E-1,-4.227187485E-2
1.176269063E1,7.330382708E-3,-5.132838488E-1,-4.227187485E-2
1.176765312E1,2.129301662E-3,-9.768607467E-2,-7.941247895E-3
1.177261562E1,2.129301662E-3,-9.768607467E-2,-7.941247895E-3
1.177757969E1,2.652900526E-3,-1.025555432E-1,-7.941247895E-3
1.178254219E1,2.652900526E-3,-1.025555432E-1,-7.941247895E-3
1.178750625E1,2.914699726E-3,-1.087689176E-1,-8.115780540E-3
1.179246875E1,2.914699726E-3,-1.087689176E-1,-8.115780540E-3
1.179743281E1,2.914699726E-3,-1.134289503E-1,-8.464846760E-3
1.180239531E1,2.914699726E-3,-1.134289503E-1,-8.464846760E-3
1.180735781E1,1.335176919E-2,-6.154729128E-1,-4.202752933E-2
1.181232188E1,1.335176919E-2,-6.154729128E-1,-4.202752933E-2
1.181728438E1,1.762782573E-3,-1.183682308E-1,-6.248278543E-3
1.182224844E1,1.762782573E-3,-1.183682308E-1,-6.248278543E-3
1.182721094E1,1.239183708E-3,-1.232726052E-1,-3.560471581E-3
1.183217500E1,1.239183708E-3,-1.232726052E-1,-3.560471581E-3
1.183713750E1,9.424777818E-4,-1.260127723E-1,-4.712388909E-4
1.184210000E1,9.424777818E-4,-1.260127723E-1,-4.712388909E-4
1.184706406E1,7.330382941E-4,-1.329940856E-1,1.204277156E-3
1.185202656E1,7.330382941E-4,-1.329940856E-1,1.204277156E-3
1.185699062E1,5.585053586E-4,-1.398532391E-1,1.413716702E-3
1.186195313E1,5.585053586E-4,-1.398532391E-1,1.413716702E-3
1.186691719E1,6.457717973E-4,-1.488067657E-1,3.141592606E-4
