"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.781775000E0,-1.195855886E-1,9.817702293E0,5.215529203E-1
1.786737500E0,-1.626524776E-1,9.798557281E0,5.933406353E-1
1.791701563E0,-1.889695525E-1,9.757884979E0,6.364075541E-1
1.796664063E0,-2.105077952E-1,9.717203140E0,6.005136967E-1
1.801626563E0,-1.985463500E-1,9.693280220E0,6.746956110E-1
1.806590625E0,-2.320460379E-1,9.654992104E0,5.909464359E-1
1.811553125E0,-1.913637519E-1,9.650202751E0,5.741965771E-1
1.816517188E0,-1.578640938E-1,9.590386391E0,6.148692966E-1
1.821479688E0,-1.650466919E-1,9.587991714E0,5.359085202E-1
1.826443750E0,-1.985463500E-1,9.576031685E0,5.239470601E-1
1.831406250E0,-1.578640938E-1,9.556886673E0,5.071972609E-1
1.836368750E0,-2.368248552E-1,9.530560493E0,5.813696384E-1
1.841332813E0,-2.942569554E-1,9.509031296E0,5.071972609E-1
1.846295313E0,-3.301508427E-1,9.453993797E0,5.311201215E-1
1.851257813E0,-3.445064723E-1,9.451600075E0,5.000146627E-1
1.856221875E0,-3.349392414E-1,9.451600075E0,5.765908360E-1
1.861184375E0,-4.043232203E-1,9.458782196E0,6.076962948E-1
1.866148438E0,-3.780061305E-1,9.504242897E0,5.335143209E-1
1.871110938E0,-3.277566135E-1,9.422888756E0,5.885522366E-1
1.876075000E0,-2.990453839E-1,9.449205399E0,5.574467778E-1
1.881037500E0,-2.846897244E-1,9.396561623E0,4.138808548E-1
1.886001563E0,-3.134010136E-1,9.365455627E0,3.468815386E-1
1.890964063E0,-2.655456960E-1,9.312812805E0,3.109876513E-1
1.895926563E0,-3.014395833E-1,9.298457146E0,2.774879634E-1
1.900890625E0,-2.799013257E-1,9.391782761E0,2.583439350E-1
1.905853125E0,-3.277566135E-1,9.324783325E0,2.535555363E-1
1.910817188E0,-3.110068142E-1,9.351100922E0,3.516603410E-1
