"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.389685938E0,-1.355073601E-1,-1.494001877E-2,9.414306283E-2
1.394648438E0,-1.355073601E-1,-1.494001877E-2,9.414306283E-2
1.399612500E0,-1.332733482E-1,-5.962044746E-2,7.318165898E-2
1.404575000E0,-1.332733482E-1,-5.962044746E-2,7.318165898E-2
1.409537500E0,-1.243896186E-1,-1.058367640E-1,5.106833205E-2
1.414501563E0,-1.243896186E-1,-1.058367640E-1,5.106833205E-2
1.419464063E0,-1.087689176E-1,-1.449321359E-1,3.125884756E-2
1.424428125E0,-1.087689176E-1,-1.449321359E-1,3.125884756E-2
1.429390625E0,-9.335765988E-2,-1.425235868E-1,2.326523885E-2
1.434354688E0,-9.335765988E-2,-1.425235868E-1,2.326523885E-2
1.439317188E0,-8.107054234E-2,-1.371828765E-1,1.719149388E-2
1.444279688E0,-8.107054234E-2,-1.371828765E-1,1.719149388E-2
1.449243750E0,-7.255333662E-2,-1.391551048E-1,9.616764262E-3
1.454206250E0,-7.255333662E-2,-1.391551048E-1,9.616764262E-3
1.459170313E0,-6.082472578E-2,-1.314581931E-1,5.061454605E-3
1.464132813E0,-6.082472578E-2,-1.314581931E-1,5.061454605E-3
1.469095313E0,-4.494222626E-2,-1.126610041E-1,4.886921961E-3
1.474059375E0,-4.494222626E-2,-1.126610041E-1,4.886921961E-3
1.479021875E0,-2.857103944E-2,-8.515461534E-2,7.609635592E-3
1.483985938E0,-2.857103944E-2,-8.515461534E-2,7.609635592E-3
1.488946875E0,-1.394518092E-2,-5.616469681E-2,1.110029407E-2
1.493910938E0,-1.394518092E-2,-5.616469681E-2,1.110029407E-2
1.498873438E0,5.445427261E-3,-3.942698613E-2,1.129228063E-2
1.503839063E0,5.445427261E-3,-3.942698613E-2,1.129228063E-2
1.508800000E0,2.747148275E-2,2.792526793E-4,1.605702937E-2
1.513764063E0,2.747148275E-2,2.792526793E-4,1.605702937E-2
1.518728125E0,4.855506122E-2,3.092723340E-2,1.808161102E-2
1.523690625E0,4.855506122E-2,3.092723340E-2,1.808161102E-2
1.528653125E0,6.436774135E-2,5.560619012E-2,1.551597659E-2
1.533617188E0,6.436774135E-2,5.560619012E-2,1.551597659E-2
1.538581250E0,7.400196046E-2,5.693263933E-2,1.034980267E-2
1.543543750E0,7.400196046E-2,5.693263933E-2,1.034980267E-2
1.548506250E0,7.609635592E-2,5.293583497E-2,7.993607782E-3
1.553468750E0,7.609635592E-2,5.293583497E-2,7.993607782E-3
1.558432813E0,7.195992768E-2,4.476769641E-2,1.780235791E-3
