"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.222136000E0,1.320610215E-2,1.154452697E-1,3.930503843E-2
2.232172000E0,-5.057905036E-2,5.472536580E-2,1.153552180E-2
2.242182000E0,-4.793902793E-2,6.365590049E-2,-4.714154080E-2
2.252195000E0,-4.168341624E-2,8.876098028E-2,-7.388250251E-2
2.262202000E0,-5.435587202E-2,1.047358932E-1,-1.186452681E-1
2.272212000E0,-5.634605410E-2,1.047029204E-1,-1.192184505E-1
2.282224000E0,-9.317010979E-2,6.344891820E-2,-1.018594925E-1
2.292232000E0,-7.828107962E-2,9.254012712E-2,-9.428583163E-2
2.302242000E0,-7.891045016E-2,9.253072590E-2,-9.448363197E-2
2.312222000E0,-5.066079718E-2,1.113926467E-1,-6.540833843E-2
2.322261000E0,-1.757758564E-2,6.799852249E-2,-7.616485808E-2
2.332271000E0,-1.573337496E-2,6.826494996E-2,-7.932468885E-2
2.342251000E0,6.491397006E-2,2.410236682E-2,-9.650892475E-2
2.352290000E0,6.515784463E-2,8.117959924E-2,-4.978596692E-2
2.362300000E0,6.756870646E-2,8.177406007E-2,-5.758642212E-2
2.372281000E0,-1.232661696E-2,1.431993620E-2,-2.713201253E-2
2.382298000E0,-1.088844562E-1,-7.276769944E-4,1.192185419E-1
2.392308000E0,-1.117274638E-1,-6.036652021E-4,1.158444426E-1
2.402340000E0,-8.581923695E-2,5.935590835E-2,7.978614380E-2
2.412327000E0,-8.811723839E-2,1.004287611E-1,5.160315364E-2
2.422337000E0,-9.236920570E-2,1.003575073E-1,5.045926924E-2
2.432369000E0,-1.511613328E-1,9.840109287E-2,-7.009284667E-3
2.442355000E0,-1.842711092E-1,1.456439001E-1,-6.550591841E-2
2.452365000E0,-1.861431136E-1,1.455699968E-1,-6.537090255E-2
2.462397000E0,-1.854827254E-1,1.678108134E-1,-3.385941686E-2
2.472387000E0,-1.205548774E-1,1.144418509E-1,4.079923843E-3
2.482397000E0,-1.180369567E-1,1.145541266E-1,3.747049679E-3
2.492397000E0,-1.948396637E-2,7.079267845E-2,-4.133796914E-2
2.502426000E0,9.678523310E-2,1.568808102E-3,-1.236344048E-1
2.512436000E0,9.643063601E-2,1.482358532E-3,-1.225367546E-1
2.522425000E0,4.951828779E-2,8.796786943E-2,-1.125705227E-1
2.532435000E0,-1.283504035E-1,1.425877067E-1,6.504321672E-5
2.542445000E0,-1.297938161E-1,1.425048316E-1,5.410016012E-4
2.552486000E0,-1.565166241E-1,1.473130061E-1,5.667760036E-2
2.562494000E0,-1.186912692E-1,7.927822175E-2,6.160484799E-2
2.572504000E0,-1.182268267E-1,7.934914665E-2,6.079345546E-2
2.582514000E0,-1.347038419E-1,2.745043453E-2,2.830889487E-2
2.592500000E0,-2.867406034E-2,1.120762959E-1,-3.389021981E-2
2.602510000E0,-3.106697396E-2,1.119589404E-1,-3.343461436E-2
2.612543000E0,-4.183717060E-2,1.367319304E-1,-1.212365713E-1
2.622527000E0,-7.932271541E-2,1.067763431E-1,-3.196076884E-2
2.632537000E0,-8.163411976E-2,1.065656606E-1,-3.001787612E-2
2.642541000E0,-5.974882297E-2,8.153058750E-2,-1.040784401E-2
2.652565000E0,5.785028230E-2,4.527495425E-2,1.569004504E-2
2.662575000E0,5.697489016E-2,4.514592265E-2,1.719160545E-2
2.672571000E0,7.900787939E-2,4.629357120E-2,-7.909974006E-3
2.682582000E0,1.592624400E-2,4.546822300E-2,-1.743932868E-2
2.692592000E0,1.339797190E-2,4.529504949E-2,-1.611650463E-2
2.702602000E0,-7.914084873E-2,8.207859037E-2,-1.946486928E-2
2.712611000E0,-1.072406029E-1,7.804122501E-2,-2.252326227E-2
2.722621000E0,-1.107410202E-1,7.793723593E-2,-2.275784297E-2
2.732659000E0,-9.847917147E-3,9.595445339E-2,-3.538604264E-2
2.742641000E0,-4.917827220E-2,1.167512727E-1,-2.604316276E-2
2.752651000E0,-5.116801573E-2,1.167685494E-1,-2.734324091E-2
2.762688000E0,-5.952122010E-2,1.617540482E-1,-8.580536809E-2
2.772670000E0,-8.858771998E-2,1.405589330E-1,-6.647428585E-2
2.782680000E0,-9.076263752E-2,1.404848926E-1,-6.644346919E-2
2.792701000E0,-1.245167862E-1,-2.135598673E-2,-4.690347462E-3
2.802699000E0,-7.643048612E-2,3.288841133E-2,4.173003408E-2
2.812709000E0,-7.740370492E-2,3.290845403E-2,4.091032754E-2
2.822715000E0,4.402826849E-2,3.005342308E-2,2.453410603E-2
2.832748000E0,6.359885816E-2,3.137517476E-2,-1.088794609E-2
2.842758000E0,6.287498657E-2,3.135154607E-2,-1.089189068E-2
2.852748000E0,4.215648796E-2,1.132546469E-1,8.230543607E-3
2.862763000E0,-9.307615577E-3,1.389772520E-1,-1.526003486E-2
2.872773000E0,-1.379304177E-1,9.390873190E-2,3.963085169E-2
2.882804000E0,-1.647572330E-1,2.757897049E-2,7.675851949E-2
2.892787000E0,-1.025881744E-1,3.414282409E-2,4.150244035E-2
2.902797000E0,-1.043117051E-1,3.406815332E-2,4.177764321E-2
2.912834000E0,8.901439313E-2,1.065692511E-1,-8.151750435E-2
2.922831000E0,8.783212267E-2,1.065808177E-1,-8.230166165E-2
2.932841000E0,5.391922206E-2,1.474167028E-1,-8.510183841E-2
2.942831000E0,-5.090289475E-2,1.452321648E-1,-8.025977740E-2
2.952867000E0,-1.227469071E-1,9.708868532E-2,-6.800814756E-2
2.962877000E0,-1.251693081E-1,9.701229692E-2,-6.802304882E-2
2.972862000E0,-1.620787149E-1,-2.485283639E-3,-4.076227878E-2
2.982883000E0,-1.636505378E-1,-2.501563623E-3,-4.130530695E-2
2.992893000E0,-1.386186533E-1,-2.657806879E-2,-5.922747974E-2
3.002891000E0,-2.464124027E-2,9.068172667E-2,-4.822346299E-2
3.012917000E0,-2.522265907E-2,9.065107447E-2,-4.803590898E-2
3.022927000E0,-9.236468553E-3,1.415923827E-1,-4.178472839E-2
3.032950000E0,-2.875325357E-2,1.132131042E-1,8.997038348E-4
3.042946000E0,-2.933647678E-2,1.132077047E-1,6.854287200E-4
3.052956000E0,-4.929968415E-2,9.452921284E-2,2.379272705E-2
3.062979000E0,-4.771010944E-2,8.070159164E-3,-3.445506313E-2
3.072974000E0,-4.888086362E-2,8.009814643E-3,-3.409519441E-2
3.082984000E0,-7.014739252E-2,1.521771335E-2,-1.335510450E-2
3.092977000E0,-3.038429326E-2,7.588353391E-2,-2.167688009E-2
3.103012000E0,9.457921567E-3,1.141409112E-1,-3.236195178E-2
3.113022000E0,8.187945728E-3,1.141085231E-1,-3.249593753E-2
3.123037000E0,4.654688354E-2,9.415337392E-2,-6.304100638E-2
3.133027000E0,4.547794400E-2,9.412159796E-2,-6.307554607E-2
3.143037000E0,3.540808619E-2,8.375758180E-2,-4.666856501E-2
3.153035000E0,-1.225032935E-3,5.504138040E-2,-5.302389914E-2
3.163069000E0,-7.472439650E-2,5.411499871E-2,5.361289762E-3
3.173079000E0,-7.552404892E-2,5.411636916E-2,4.936425020E-3
3.183095000E0,-1.916705596E-1,5.511546645E-2,6.292117044E-2
3.193098000E0,-2.151377019E-1,6.362370883E-2,3.005500594E-2
3.203108000E0,-2.159048200E-1,6.340183897E-2,3.322193788E-2
3.213124000E0,5.240608713E-3,1.087911748E-1,-4.487989261E-2
3.223127000E0,6.019461835E-2,5.259109554E-2,-2.275350324E-2
3.233137000E0,5.919573119E-2,5.252620515E-2,-2.221306520E-2
3.243123000E0,-7.304644432E-3,-2.296322186E-2,-3.392449226E-2
3.253142000E0,-2.568960264E-2,2.237186964E-2,-3.023220398E-2
3.263152000E0,-2.978331141E-2,2.233010544E-2,-3.161999037E-2
3.273183000E0,2.595358844E-2,6.277202076E-2,-5.037311874E-2
3.283185000E0,9.995420014E-3,5.895876821E-2,-8.238240805E-2
3.293195000E0,8.786075347E-3,5.916250256E-2,-8.625388607E-2
3.303188000E0,-1.190700409E-1,8.632751531E-2,-2.033593082E-2
3.313215000E0,-1.887348919E-1,7.500026631E-2,1.039980523E-2
3.323225000E0,-1.877121408E-1,7.530941956E-2,6.020221288E-3
3.333217000E0,-8.028042538E-2,1.731684710E-1,1.367855489E-2
3.343243000E0,-4.043782683E-2,1.794434287E-1,2.020845467E-2
3.353253000E0,-4.016133119E-2,1.794920154E-1,1.958523056E-2
3.363246000E0,-4.035710328E-2,7.073637159E-2,3.099540495E-2
3.373271000E0,-3.480828292E-2,8.089283899E-2,1.639390933E-2
3.383281000E0,-3.685517613E-2,8.078804593E-2,1.703874758E-2
3.393276000E0,3.487479728E-2,1.101401092E-1,-1.429130540E-2
3.403288000E0,1.698008128E-2,9.256472197E-2,-1.766309317E-2
3.413298000E0,1.617884828E-2,9.258282093E-2,-1.832412661E-2
3.423305000E0,-3.501686863E-2,9.254224674E-2,-5.947195274E-2
3.433315000E0,-6.628510101E-2,8.132465587E-2,-6.039115788E-2
3.443325000E0,-6.607493015E-2,8.138905747E-2,-6.129587746E-2
3.453330000E0,-3.581503184E-2,9.033262049E-2,3.953233524E-2
3.463343000E0,4.246904905E-2,1.008895491E-1,2.583064845E-2
3.473353000E0,4.253705034E-2,1.010126330E-1,2.395405310E-2
3.483363000E0,6.539795963E-2,4.279228130E-2,-2.010438622E-3
3.493371000E0,4.202448993E-3,5.831290669E-2,3.854106773E-2
3.503381000E0,1.954142897E-3,5.827856801E-2,3.802928790E-2
3.513390000E0,-6.187854793E-2,8.987919632E-2,-1.190271195E-3
3.523413000E0,-8.932707299E-2,1.399125781E-1,5.462616870E-2
3.533423000E0,-8.991741336E-2,1.399524671E-1,5.374679772E-2
3.543422000E0,-1.344488759E-1,1.013611636E-1,9.888788271E-2
3.553431000E0,-1.118556457E-1,6.996206776E-2,9.481895152E-2
3.563441000E0,-1.133476085E-1,6.993197287E-2,9.459440930E-2
3.573451000E0,-6.689837344E-2,2.132638976E-2,-5.626006348E-2
3.583482375E0,-4.099086380E-2,6.126364925E-2,-7.682965452E-2
3.593492375E0,-4.316806998E-2,6.113089462E-2,-7.579636472E-2
3.603509375E0,-1.045585490E-1,1.992586741E-2,-4.116436622E-2
3.613541375E0,-9.578372383E-2,4.897189746E-2,4.462859938E-3
