"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.583709375E0,3.070000000E-2,2.606000006E-1,-5.209999904E-2
7.593635937E0,9.099999443E-3,2.813999951E-1,-4.799999762E-3
7.603560937E0,4.779999703E-2,2.124999911E-1,-1.469999924E-2
7.613487500E0,3.819999844E-2,2.186999917E-1,-6.439999491E-2
7.623414062E0,-3.599999845E-2,1.975999922E-1,7.800000161E-2
7.633340625E0,-7.759999484E-2,1.929000020E-1,2.018999904E-1
7.643267187E0,-1.212999970E-1,2.454999983E-1,1.375999898E-1
7.653193750E0,-1.441999972E-1,2.584999800E-1,6.279999763E-2
7.663120312E0,-2.252999991E-1,3.522000015E-1,6.000000052E-3
7.673045312E0,-1.780999899E-1,5.001999736E-1,-8.219999820E-2
7.682971875E0,-4.160000011E-2,3.899999857E-1,-2.489999868E-2
7.692898437E0,1.125999987E-1,3.251999915E-1,-1.380999982E-1
7.702826562E0,8.839999884E-2,3.971999884E-1,-1.385999918E-1
7.712751562E0,9.999999404E-2,3.820999861E-1,3.099999856E-3
7.722678125E0,1.585000008E-1,3.786999881E-1,5.749999732E-2
7.732604687E0,1.908999979E-1,4.472999871E-1,2.457999885E-1
7.742531250E0,1.657999903E-1,4.447999895E-1,3.621999919E-1
7.752456250E0,9.799999744E-2,3.572999835E-1,2.727999985E-1
7.762382812E0,8.909999579E-2,3.366000056E-1,1.264999956E-1
7.772309375E0,6.359999627E-2,4.122999907E-1,1.019999944E-2
7.782235937E0,-3.849999979E-2,3.161000013E-1,-4.389999807E-2
7.792162500E0,-5.879999697E-2,3.506000042E-1,-7.419999689E-2
7.802089062E0,-1.444000006E-1,3.342999816E-1,-7.759999484E-2
7.812015625E0,-1.165999994E-1,3.199000061E-1,-1.889999956E-2
7.821940625E0,-1.799999923E-2,2.372999936E-1,-5.729999766E-2
7.831867187E0,1.090000011E-2,1.756999940E-1,0.000000000E0
7.841793750E0,4.800000042E-2,1.844999939E-1,2.999999933E-2
7.851720312E0,5.639999732E-2,2.045999914E-1,5.329999700E-2
7.861646875E0,3.940000013E-2,1.633999944E-1,-4.419999942E-2
7.871573437E0,-1.539999992E-2,1.498000026E-1,-1.801999956E-1
7.881498437E0,-1.137999967E-1,1.552999914E-1,-1.324999928E-1
7.891425000E0,-4.140000045E-2,2.004999965E-1,-4.879999906E-2
7.901351562E0,-3.790000081E-2,2.061999887E-1,-6.599999964E-3
7.911278125E0,-1.626999974E-1,2.355999947E-1,1.260000020E-1
7.921204687E0,-1.270999908E-1,3.188999891E-1,1.930999905E-1
7.931131250E0,-1.665999889E-1,3.930999935E-1,1.675999910E-1
7.941057812E0,-3.599999938E-3,3.307999969E-1,1.662999988E-1
7.950982812E0,1.387999952E-1,3.050000072E-1,-7.100000046E-3
7.960909375E0,1.242999956E-1,2.453999966E-1,-7.599999756E-2
7.970835937E0,1.576000005E-1,3.098999858E-1,-9.349999577E-2
7.980762500E0,1.489999890E-1,2.275999933E-1,-4.299999774E-2
7.990689062E0,4.659999907E-2,2.511999905E-1,-7.789999992E-2
8.000615625E0,7.499999553E-2,1.909999996E-1,4.539999738E-2
8.010542187E0,7.039999962E-2,3.472999930E-1,3.529999778E-2
8.020467187E0,-1.919999905E-2,4.095999897E-1,2.012999952E-1
8.030393750E0,-1.098999977E-1,4.923999906E-1,2.393999994E-1
8.040320312E0,-1.084999964E-1,5.871999860E-1,1.802999973E-1
8.050246875E0,-8.259999752E-2,6.600999832E-1,1.271999925E-1
8.060173437E0,-5.599999800E-2,6.762999892E-1,1.180000007E-1
8.070098437E0,-1.689999923E-2,6.316999793E-1,1.683999896E-1
8.080025000E0,7.000000030E-2,5.453999639E-1,1.115999967E-1
8.089951562E0,9.519999474E-2,4.866999984E-1,2.080000006E-2
8.099878125E0,1.568999887E-1,3.595999777E-1,-3.700000001E-3
8.109804687E0,1.538999975E-1,3.093999922E-1,-4.050000012E-2
8.119731250E0,8.519999683E-2,2.556999922E-1,-8.280000091E-2
8.129657812E0,5.200000014E-3,3.003000021E-1,-5.680000037E-2
8.139584375E0,-3.199999779E-2,3.260000050E-1,-5.749999732E-2
8.149509375E0,-1.260000002E-2,2.849999964E-1,5.810000002E-2
8.159435937E0,-5.629999936E-2,3.431999981E-1,1.001999974E-1
8.169362500E0,-1.044999957E-1,3.242000043E-1,7.859999686E-2
8.179289062E0,-1.767999977E-1,3.035999835E-1,-3.319999948E-2
8.189215625E0,-1.096999943E-1,2.333000004E-1,-1.159999967E-1
8.199142187E0,-2.659999952E-2,1.790999919E-1,-1.689999998E-1
8.209068750E0,4.100000020E-3,1.636999995E-1,-1.231999993E-1
8.218993750E0,7.299999893E-2,1.770000011E-1,-1.058999971E-1
8.228920312E0,4.820000008E-2,1.130999997E-1,-1.079999954E-1
8.238846875E0,9.789999574E-2,7.209999859E-2,4.239999875E-2
8.248773437E0,9.059999883E-2,1.799999923E-1,6.229999661E-2
8.258700000E0,5.379999802E-2,1.719999909E-1,1.375999898E-1
8.268626562E0,1.499999966E-2,1.952999979E-1,1.585000008E-1
8.278551562E0,3.899999894E-3,2.599000037E-1,1.465999931E-1
8.288478125E0,-4.669999704E-2,2.935999930E-1,1.261000037E-1
8.298404687E0,-6.459999830E-2,3.375999928E-1,1.107999980E-1
8.308331250E0,-5.130000040E-2,3.806999922E-1,1.081999987E-1
8.318257812E0,2.309999987E-2,4.312999845E-1,3.269999847E-2
8.328182812E0,-7.999999798E-4,3.324999809E-1,-3.889999911E-2
8.338109375E0,-2.070000023E-2,4.672999978E-1,-7.209999859E-2
8.348035937E0,4.449999705E-2,4.546999931E-1,-3.219999745E-2
8.357962500E0,-6.549999863E-2,4.429999888E-1,7.580000162E-2
8.367889062E0,-5.099999718E-3,5.843999982E-1,3.164999783E-1
8.377814062E0,1.255999953E-1,4.531999826E-1,2.654999793E-1
8.387740625E0,1.096999943E-1,4.781999886E-1,8.819999546E-2
8.397667187E0,4.930000007E-2,3.574999869E-1,7.759999484E-2
8.407593750E0,7.119999826E-2,4.120999873E-1,4.369999841E-2
8.417520312E0,-2.239999920E-2,3.992999792E-1,-4.509999976E-2
8.427445312E0,-1.740000024E-2,2.937999964E-1,-1.562999934E-1
8.437371875E0,-1.665999889E-1,3.858999908E-1,-1.450999975E-1
8.447298437E0,-2.474999875E-1,3.213000000E-1,-4.399999976E-2
8.457225000E0,-1.204999983E-1,2.856000066E-1,-4.679999873E-2
8.467151562E0,-1.999999862E-3,2.802999914E-1,-8.219999820E-2
8.477078125E0,5.379999802E-2,2.008999884E-1,2.199999988E-3
8.487004687E0,3.629999980E-2,2.691999972E-1,2.599999867E-2
8.496929687E0,1.769999973E-2,1.885000020E-1,-8.100000210E-3
8.506856250E0,6.369999796E-2,1.491999924E-1,5.849999934E-2
8.516782812E0,1.017000005E-1,2.111999989E-1,1.172999963E-1
8.526709375E0,9.049999714E-2,2.049999982E-1,1.635999978E-1
8.536635937E0,-3.070000000E-2,2.759000063E-1,7.019999623E-2
8.546562500E0,-1.288999915E-1,3.684999943E-1,9.250000119E-2
8.556489062E0,-5.659999698E-2,3.707999885E-1,2.879999951E-2
8.566415625E0,-5.370000005E-2,3.916999996E-1,4.629999772E-2
8.576340625E0,2.159999870E-2,3.714999855E-1,4.319999740E-2
8.586267187E0,1.221999973E-1,4.111000001E-1,2.840000018E-2
8.596193750E0,-1.049999986E-2,4.402000010E-1,5.109999701E-2
8.606120312E0,4.899999872E-2,3.818999827E-1,4.569999874E-2
8.616046875E0,1.659999974E-2,4.697999954E-1,3.929999843E-2
8.625973437E0,3.529999778E-2,5.496999621E-1,1.141999960E-1
8.635900000E0,6.099999696E-2,4.154999852E-1,1.432999969E-1
8.645826562E0,5.849999934E-2,3.976999819E-1,6.870000064E-2
8.655751562E0,8.109999448E-2,3.285999894E-1,-4.259999841E-2
8.665678125E0,1.279999968E-2,2.716000080E-1,3.029999882E-2
8.675604687E0,-1.499999966E-2,2.509999871E-1,-1.779999956E-2
8.685531250E0,-7.279999554E-2,2.377000004E-1,-2.479999885E-2
8.695456250E0,-1.506000012E-1,3.017999828E-1,-8.119999617E-2
8.705384375E0,-1.404999942E-1,3.264999986E-1,-1.630999893E-1
8.715309375E0,-1.304000020E-1,3.328000009E-1,3.499999875E-3
8.725235937E0,-4.369999841E-2,3.409000039E-1,5.549999699E-2
8.735164062E0,5.359999835E-2,2.805999815E-1,4.600000009E-2
8.745089062E0,8.150000125E-2,2.123999894E-1,6.839999557E-2
8.755014062E0,6.870000064E-2,1.551000029E-1,-1.989999972E-2
8.764942187E0,-6.599999964E-2,7.429999858E-2,-1.114999950E-1
8.774868750E0,-6.570000201E-2,1.193999946E-1,-1.418000013E-1
8.784795312E0,3.649999946E-2,1.146999970E-1,-1.689999998E-1
8.794720312E0,-6.369999796E-2,1.697999984E-1,-4.490000010E-2
8.804648437E0,-7.440000027E-2,2.970999777E-1,1.413999945E-1
8.814573437E0,1.099999994E-3,4.373999834E-1,2.730999887E-1
8.824500000E0,-6.459999830E-2,3.759999871E-1,3.466999829E-1
8.834425000E0,-8.699999750E-2,4.740999937E-1,2.314999998E-1
8.844351562E0,1.560000032E-1,5.911999941E-1,1.893000007E-1
8.854278125E0,1.797000021E-1,4.805999994E-1,1.261999905E-1
8.864204687E0,1.959999949E-1,5.041999817E-1,6.839999557E-2
8.874131250E0,1.527999938E-1,5.059999824E-1,1.109999940E-1
8.884057812E0,2.759999968E-2,5.669000149E-1,6.839999557E-2
8.893984375E0,7.479999959E-2,5.683999658E-1,7.989999652E-2
8.903909375E0,4.129999876E-2,6.018999815E-1,1.964999884E-1
8.913837500E0,-6.520000100E-2,5.149999857E-1,5.609999970E-2
8.923764062E0,-4.089999944E-2,3.858999908E-1,-2.029999904E-2
8.933690625E0,-3.579999879E-2,3.951999843E-1,-7.100000046E-3
8.943615625E0,5.709999800E-2,2.759999931E-1,-3.460000083E-2
8.953542187E0,5.189999938E-2,2.328999937E-1,2.759999968E-2
8.963467187E0,-5.299999844E-3,2.624000013E-1,8.659999818E-2
8.973393750E0,-9.829999506E-2,2.219999880E-1,-2.319999970E-2
8.983320312E0,-9.129999578E-2,2.669000030E-1,-1.155999973E-1
8.993246875E0,-1.278999895E-1,2.428999990E-1,-1.094999984E-1
9.003173437E0,-5.449999869E-2,2.841999829E-1,-1.930999905E-1
9.013100000E0,-1.209999993E-2,2.368000001E-1,-1.175999939E-1
9.023026562E0,-3.219999745E-2,2.514999807E-1,-2.219999954E-2
9.032951562E0,-1.255999953E-1,2.996000051E-1,8.020000160E-2
9.042878125E0,-1.147999987E-1,3.091000021E-1,9.709999710E-2
9.052804687E0,-1.102999970E-1,2.924000025E-1,8.869999647E-2
9.062731250E0,-7.270000130E-2,3.046000004E-1,1.219999976E-2
9.072657812E0,-8.819999546E-2,2.669999897E-1,-3.039999865E-2
9.082584375E0,-2.159999870E-2,2.457999885E-1,-6.560000032E-2
9.092509375E0,9.459999949E-2,2.721999884E-1,-6.350000203E-2
9.102435937E0,1.386999935E-1,3.007999957E-1,1.228000000E-1
9.112362500E0,1.735999882E-1,2.920999825E-1,1.744999886E-1
9.122289062E0,1.777999997E-1,2.653999925E-1,1.798999906E-1
9.132215625E0,2.930999994E-1,3.403999805E-1,2.057999969E-1
9.142142187E0,2.534999847E-1,2.994000018E-1,8.739999682E-2
9.152067187E0,2.232999951E-1,2.461999953E-1,4.429999739E-2
9.161993750E0,6.079999730E-2,2.886999846E-1,-4.600000102E-3
9.171920312E0,-5.130000040E-2,3.179000020E-1,-6.729999930E-2
9.181846875E0,-1.604000032E-1,3.231999874E-1,-3.409999982E-2
9.191773437E0,-2.759999931E-1,4.465999901E-1,4.050000012E-2
9.201700000E0,-3.304999769E-1,5.428999662E-1,1.605999917E-1
9.211626562E0,-3.201999962E-1,4.816999733E-1,8.999999613E-3
9.221553125E0,-6.159999967E-2,4.244999886E-1,4.729999974E-2
9.231478125E0,5.920000002E-2,4.032999873E-1,-1.068999991E-1
9.241404687E0,-1.249999925E-2,3.410999775E-1,-1.247999966E-1
9.251331250E0,-7.459999621E-2,2.468999922E-1,-8.639999479E-2
9.261257812E0,-5.909999833E-2,1.829999983E-1,-1.289999932E-1
9.271184375E0,6.499999668E-3,1.559000015E-1,-1.891999990E-1
9.281110937E0,1.132999957E-1,1.708000004E-1,-1.410000026E-1
9.291037500E0,1.776999980E-1,1.379999965E-1,-1.289999951E-2
9.300962500E0,1.652999967E-1,1.363999993E-1,1.248999983E-1
9.310889062E0,1.153999940E-1,1.568999887E-1,1.642999947E-1
9.320815625E0,4.169999808E-2,1.416999996E-1,1.772999913E-1
9.330742187E0,3.249999881E-2,1.598999947E-1,2.655999959E-1
9.340668750E0,-2.389999852E-2,2.481999993E-1,2.797999978E-1
9.350593750E0,2.719999850E-2,1.762999892E-1,9.559999406E-2
9.360521875E0,-7.099999487E-2,2.672999799E-1,-6.069999933E-2
9.370446875E0,-1.343999952E-1,3.073999882E-1,-8.109999448E-2
9.380373437E0,-6.260000169E-2,2.655999959E-1,-4.679999873E-2
9.390300000E0,-8.100000210E-3,2.699999809E-1,-3.070000000E-2
9.400226562E0,7.379999757E-2,3.061999977E-1,1.169999968E-2
9.410153125E0,8.789999783E-2,2.287999988E-1,8.810000122E-2
9.420078125E0,6.149999797E-2,3.657999933E-1,1.279999968E-2
9.430004687E0,-4.589999840E-2,3.845999837E-1,3.000000026E-3
9.439931250E0,-1.188999936E-1,3.737999797E-1,-2.669999935E-2
9.449857812E0,-4.299999774E-2,4.415999949E-1,-6.999999750E-3
9.459784375E0,3.299999982E-3,4.294999838E-1,2.869999968E-2
9.469710937E0,1.429999992E-2,3.606999815E-1,5.999999866E-2
9.479637500E0,7.159999758E-2,3.603999913E-1,3.399999812E-2
9.489562500E0,2.749999985E-2,3.696999848E-1,-9.300000034E-3
9.499489062E0,6.399999838E-3,4.002999961E-1,8.469999582E-2
9.509415625E0,2.439999953E-2,3.825999796E-1,1.122999936E-1
9.519342187E0,5.869999900E-2,3.630999923E-1,3.379999846E-2
9.529267187E0,-2.379999869E-2,3.240999877E-1,1.169999968E-2
9.539195312E0,1.799999969E-3,4.025000036E-1,-4.659999907E-2
9.549121875E0,-5.920000002E-2,3.824999928E-1,4.499999806E-2
9.559046875E0,-1.013999954E-1,5.302999616E-1,1.638000011E-1
9.568973437E0,7.499999832E-3,4.369999766E-1,2.500999868E-1
9.578900000E0,-1.314999908E-1,4.416999817E-1,1.644999981E-1
9.588826562E0,-1.439999938E-1,4.581999779E-1,1.138999984E-1
9.598753125E0,-1.087999940E-1,3.838000000E-1,1.349999942E-2
9.608678125E0,5.049999803E-2,3.331999779E-1,-1.096999943E-1
9.618606250E0,1.173999980E-1,2.951000035E-1,-2.504999936E-1
9.628532812E0,1.312000006E-1,2.460999936E-1,-2.604999840E-1
9.638457812E0,2.243999988E-1,2.299999893E-1,-9.699999355E-3
9.648384375E0,5.949999765E-2,2.066999972E-1,7.449999452E-2
9.658310937E0,6.260000169E-2,2.642000020E-1,9.489999712E-2
9.668237500E0,-5.040000007E-2,4.346999824E-1,1.851999909E-1
9.678164062E0,-1.583999991E-1,4.935999811E-1,3.253999949E-1
9.688090625E0,-4.969999939E-2,5.511000156E-1,2.962999940E-1
9.698017187E0,-1.400000006E-1,5.180999637E-1,1.290999949E-1
9.707942187E0,-4.439999908E-2,4.642999768E-1,-3.599999938E-3
9.717867187E0,-1.620000042E-2,2.926999927E-1,3.409999982E-2
9.727795312E0,4.349999875E-2,2.395999879E-1,-8.799999952E-2
9.737721875E0,1.033999994E-1,1.162999943E-1,-7.679999620E-2
9.747648437E0,6.769999862E-2,7.000000030E-2,-1.886999905E-1
9.757575000E0,-4.549999908E-2,2.279999852E-2,-2.736999989E-1
9.767500000E0,-1.296999902E-1,-1.539999992E-2,-1.726000011E-1
9.777425000E0,-7.859999686E-2,4.869999737E-2,-3.649999946E-2
9.787353125E0,-5.130000040E-2,7.599999756E-2,9.439999610E-2
9.797279687E0,4.069999978E-2,6.659999490E-2,9.279999882E-2
9.807206250E0,8.139999956E-2,1.788000017E-1,1.626999974E-1
9.817132812E0,-1.300000004E-3,2.228999883E-1,1.303000003E-1
9.827057812E0,-8.839999884E-2,3.252999783E-1,9.299999475E-2
9.836984375E0,-8.739999682E-2,3.570999801E-1,4.959999770E-2
9.846910937E0,-4.769999906E-2,3.807999790E-1,9.789999574E-2
9.856835937E0,-2.589999884E-2,3.938999772E-1,1.284999996E-1
9.866762500E0,2.410000004E-2,3.658999801E-1,5.719999969E-2
9.876689062E0,1.193999946E-1,3.650999963E-1,-1.879999973E-2
9.886615625E0,1.171999946E-1,2.978000045E-1,4.129999876E-2
9.896542187E0,1.744999886E-1,2.863000035E-1,-1.609999873E-2
9.906468750E0,5.659999698E-2,3.339000046E-1,5.460000038E-2
9.916395312E0,6.899999920E-3,3.822000027E-1,3.309999779E-2
9.926320312E0,-4.769999906E-2,4.030999839E-1,5.020000041E-2
9.936248437E0,-6.149999797E-2,3.646999896E-1,1.009999961E-1
9.946173437E0,-6.480000168E-2,5.060999990E-1,1.780999899E-1
9.956100000E0,-1.691000015E-1,4.199000001E-1,8.259999752E-2
9.966026562E0,-8.669999987E-2,4.023999870E-1,2.689999901E-2
9.975951562E0,-6.119999662E-2,5.609999895E-1,3.480000049E-2
9.985879687E0,-8.489999920E-2,3.941999972E-1,-1.599999890E-2
9.995806250E0,-5.499999970E-2,4.330999851E-1,9.149999917E-2
1.000573281E1,-6.159999967E-2,4.515999854E-1,1.689999923E-2
1.001565938E1,3.810000047E-2,4.386000037E-1,-7.999999821E-2
1.002558438E1,4.690000042E-2,3.770000041E-1,-3.419999778E-2
1.003551094E1,5.570000038E-2,3.851999938E-1,1.609999873E-2
1.004543750E1,6.509999931E-2,3.617999852E-1,2.889999934E-2
1.005536406E1,6.309999526E-2,3.492999971E-1,2.019999921E-2
1.006529063E1,1.039999947E-1,3.202999830E-1,4.010000080E-2
1.007521562E1,1.551999897E-1,3.027999997E-1,1.222999990E-1
1.008514219E1,8.819999546E-2,3.637999892E-1,1.287999898E-1
1.009506875E1,-2.269999869E-2,3.285000026E-1,1.493999958E-1
1.010499531E1,-4.580000043E-2,3.421999812E-1,7.409999520E-2
1.011492031E1,-5.969999731E-2,3.355000019E-1,3.619999811E-2
1.012484688E1,4.580000043E-2,2.875999808E-1,3.599999845E-2
1.013477344E1,-5.599999800E-3,2.675999999E-1,-9.599999525E-3
1.014470000E1,-3.729999810E-2,2.762999833E-1,2.969999984E-2
1.015462812E1,2.369999886E-2,2.532999814E-1,-8.720000088E-2
1.016455313E1,-3.509999812E-2,2.396999896E-1,-9.039999545E-2
1.017447812E1,-1.599999890E-2,2.653999925E-1,-3.509999812E-2
1.018440469E1,-3.390000015E-2,1.955999881E-1,4.559999704E-2
1.019433281E1,-3.790000081E-2,2.141999900E-1,9.519999474E-2
1.020425781E1,-1.056999937E-1,3.043999970E-1,8.720000088E-2
1.021418438E1,-1.008000001E-1,3.093000054E-1,1.412999928E-1
1.022411094E1,-4.270000011E-2,2.444999963E-1,5.959999934E-2
1.023403750E1,7.459999621E-2,2.665999830E-1,6.570000201E-2
1.024396250E1,1.200999990E-1,2.186999917E-1,2.479999885E-2
1.025388906E1,9.399999678E-2,1.118000001E-1,2.899999963E-3
1.026381563E1,1.260000002E-2,1.881999969E-1,-2.009999938E-2
1.027374219E1,5.669999868E-2,1.528999954E-1,-2.021999955E-1
1.028366875E1,3.999999724E-3,2.028999925E-1,-2.527000010E-1
1.029359531E1,-6.879999489E-2,2.554000020E-1,-1.062999964E-1
1.030352188E1,-9.879999608E-2,2.628999949E-1,1.352999955E-1
1.031344688E1,-8.769999444E-2,3.407000005E-1,1.930999905E-1
1.032337344E1,-6.599999964E-2,5.022999644E-1,2.228999883E-1
1.033330156E1,-8.829999715E-2,5.683999658E-1,1.331000030E-1
1.034322656E1,-1.228999943E-1,6.046000123E-1,9.409999847E-2
1.035315312E1,-3.509999812E-2,6.251999736E-1,2.919999883E-2
1.036307969E1,-1.769999973E-2,6.453999877E-1,4.719999805E-2
1.037300625E1,3.639999777E-2,5.974999666E-1,1.358000040E-1
1.038293281E1,1.726000011E-1,5.001000166E-1,1.115999967E-1
1.039285781E1,2.049999982E-1,4.403999746E-1,5.900000036E-2
1.040278438E1,1.978999972E-1,2.644999921E-1,8.599999361E-3
1.041271094E1,1.764999926E-1,2.061000019E-1,-2.429999970E-2
1.042263750E1,1.420999914E-1,2.513999939E-1,-1.180999950E-1
1.043256406E1,1.053999960E-1,1.203999966E-1,-9.219999611E-2
1.044249063E1,-1.052999943E-1,2.168999910E-1,4.209999740E-2
1.045241562E1,-1.743000001E-1,3.310000002E-1,-6.300000008E-3
1.046234219E1,-3.129999936E-1,4.564999938E-1,1.001999974E-1
1.047226875E1,-2.472999990E-1,5.070999861E-1,9.829999506E-2
1.048219531E1,-1.542999893E-1,6.270999908E-1,6.209999695E-2
1.049212188E1,-8.259999752E-2,6.261999607E-1,-5.299999844E-3
1.050204688E1,-1.331000030E-1,5.859000087E-1,-1.218999997E-1
1.051197344E1,-9.799999744E-2,5.044000149E-1,-7.679999620E-2
1.052190000E1,-4.629999772E-2,5.091999769E-1,-1.083999947E-1
1.053182656E1,2.099999972E-2,4.657000005E-1,-3.189999983E-2
1.054175313E1,1.092999950E-1,3.946000040E-1,5.529999733E-2
1.055167969E1,1.225999966E-1,3.642999828E-1,8.779999614E-2
1.056160469E1,2.190999985E-1,3.247999847E-1,1.528999954E-1
1.057153125E1,2.075999975E-1,3.190000057E-1,2.136999965E-1
1.058145781E1,1.994999945E-1,2.752999961E-1,1.740999967E-1
1.059138438E1,4.259999841E-2,2.533999979E-1,2.038999945E-1
1.060131094E1,2.799999900E-3,2.003999949E-1,6.119999662E-2
1.061123750E1,-9.160000086E-2,2.330999970E-1,1.099999994E-3
1.062116406E1,-7.270000130E-2,2.115999907E-1,-1.001999974E-1
1.063109062E1,-8.370000124E-2,1.972000003E-1,-1.563999951E-1
1.064101563E1,-7.859999686E-2,1.625999957E-1,-4.600000009E-2
1.065094219E1,-1.759999990E-1,1.668999940E-1,-1.206999943E-1
1.066086875E1,-6.269999593E-2,1.334999949E-1,-4.089999944E-2
1.067079531E1,-1.970000006E-2,8.299999684E-2,1.799999969E-3
1.068072188E1,4.129999876E-2,4.179999977E-2,-8.909999579E-2
1.069064844E1,8.699999750E-2,-1.119999960E-2,-1.059999987E-1
1.070057500E1,2.659999952E-2,7.559999824E-2,-2.499999851E-2
1.071050000E1,2.689999901E-2,8.370000124E-2,-1.399999950E-2
1.072042656E1,9.399999864E-3,2.449999936E-2,9.690000117E-2
1.073035312E1,4.069999978E-2,1.052000001E-1,1.413999945E-1
1.074027969E1,5.639999732E-2,7.739999890E-2,-7.899999619E-3
1.075020625E1,-3.379999846E-2,1.761000007E-1,-1.609999873E-2
1.076013125E1,-1.107999980E-1,2.479999959E-1,1.006999984E-1
1.077005781E1,-8.199999481E-2,2.407999933E-1,1.303000003E-1
1.077998438E1,-1.420000009E-2,2.921999991E-1,1.633999944E-1
1.078991094E1,-2.159999870E-2,3.571999967E-1,1.781999916E-1
1.079983750E1,-7.819999754E-2,3.734000027E-1,9.779999405E-2
1.080976250E1,-2.579999901E-2,3.746999800E-1,-1.319999993E-2
1.081969063E1,3.480000049E-2,3.750999868E-1,1.099999994E-3
1.082961562E1,7.580000162E-2,4.339999855E-1,3.900000080E-2
1.083954219E1,5.200000014E-3,4.226999879E-1,4.339999706E-2
1.084946875E1,-6.909999996E-2,4.017999768E-1,4.539999738E-2
1.085939531E1,-1.799999923E-2,4.318999946E-1,4.699999839E-2
1.086932188E1,1.919999905E-2,3.925999999E-1,1.789999940E-2
1.087924688E1,8.209999651E-2,4.509999752E-1,4.160000011E-2
1.088917344E1,8.720000088E-2,3.916999996E-1,4.289999977E-2
1.089910000E1,5.759999901E-2,3.231999874E-1,5.719999969E-2
1.090902656E1,7.689999789E-2,3.422999978E-1,2.989999950E-2
1.091895312E1,2.899999917E-2,4.017999768E-1,5.199999735E-2
1.092887969E1,2.180000022E-2,4.542999864E-1,1.753000021E-1
1.093880625E1,-3.689999878E-2,3.789999783E-1,1.253999919E-1
1.094873125E1,-1.129999943E-2,3.305999935E-1,1.189999934E-2
1.095865781E1,-7.499999553E-2,3.436999917E-1,7.999999821E-2
1.096858438E1,-3.049999848E-2,3.364000022E-1,3.819999844E-2
1.097851094E1,1.030000020E-2,3.154999912E-1,2.060000040E-2
1.098843750E1,3.409999982E-2,3.326999843E-1,-1.669999957E-2
1.099836406E1,1.829999872E-2,3.137999773E-1,1.640000008E-2
1.100828906E1,6.830000132E-2,2.784000039E-1,-1.539999992E-1
1.101821719E1,-5.719999969E-2,2.685000002E-1,1.114000008E-1
1.102814219E1,-1.601999998E-1,2.991999984E-1,1.392000020E-1
1.103806875E1,-5.709999800E-2,3.684999943E-1,4.609999806E-2
1.104799531E1,-3.629999980E-2,3.680000007E-1,3.329999745E-2
1.105792031E1,-8.729999512E-2,3.149999976E-1,4.399999976E-2
1.106784844E1,-1.026999950E-1,3.237999976E-1,-8.399999700E-3
1.107777344E1,-6.979999691E-2,3.200999796E-1,-4.899999872E-2
1.108770000E1,-4.079999775E-2,2.506999969E-1,-6.799999624E-3
1.109762656E1,9.089999646E-2,2.690999806E-1,-1.329999976E-2
1.110755312E1,1.532000005E-1,2.154999971E-1,-4.409999773E-2
1.111747969E1,1.215000004E-1,2.516999841E-1,-2.899999963E-3
1.112740625E1,8.190000057E-2,1.923999935E-1,3.399999812E-2
1.113733281E1,8.739999682E-2,1.432999969E-1,6.939999759E-2
1.114725781E1,-1.399999950E-2,1.937000006E-1,9.399999678E-2
1.115718594E1,-1.045999974E-1,2.558999956E-1,9.979999810E-2
1.116711250E1,-1.386999935E-1,2.395999879E-1,6.899999827E-2
1.117703750E1,-1.497000009E-1,2.894999981E-1,-2.300000004E-2
1.118696406E1,-1.759999990E-1,3.501999974E-1,3.039999865E-2
1.119689062E1,-1.653999984E-1,3.431999981E-1,7.109999657E-2
1.120681719E1,-4.299999680E-3,3.741999865E-1,8.549999446E-2
1.121674375E1,1.105000004E-1,3.843999803E-1,8.079999685E-2
1.122667031E1,1.286000013E-1,3.470999897E-1,5.749999732E-2
1.123659531E1,1.107999980E-1,3.382000029E-1,6.759999692E-2
1.124652344E1,9.779999405E-2,3.382000029E-1,7.379999757E-2
1.125644844E1,1.613999903E-1,3.017999828E-1,1.578999907E-1
1.126637500E1,7.869999856E-2,3.152999878E-1,1.242999956E-1
1.127630000E1,-2.840000018E-2,3.389999866E-1,9.999999404E-2
1.128622656E1,2.939999849E-2,3.445999920E-1,1.431999952E-1
1.129615312E1,-2.109999955E-2,3.682999909E-1,6.279999763E-2
1.130607969E1,-3.759999946E-2,3.107999861E-1,5.319999903E-2
1.131600625E1,-6.199999899E-2,2.990999818E-1,-5.999999866E-2
1.132593281E1,-1.335999966E-1,3.949999809E-1,-4.199999943E-2
1.133585781E1,-6.629999727E-2,3.813000023E-1,3.999999899E-4
1.134578594E1,-1.219999976E-2,3.402999938E-1,4.619999975E-2
1.135571250E1,5.199999735E-2,4.241999984E-1,-5.399999674E-3
1.136563906E1,8.399999700E-3,3.809999824E-1,-8.919999748E-2
1.137556562E1,-4.419999942E-2,3.477999866E-1,-6.610000134E-2
1.138549063E1,-1.069999952E-2,3.951999843E-1,6.509999931E-2
1.139541719E1,-1.099999994E-2,4.524999857E-1,1.181999967E-1
1.140534219E1,-7.599999662E-3,4.162999988E-1,2.000999898E-1
1.141526875E1,1.179999951E-2,4.007000029E-1,9.649999440E-2
1.142519531E1,2.300000051E-3,3.743999898E-1,2.009999938E-2
