"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.950984375E0,2.417281866E-1,9.748308182E0,1.416467190E0
7.955945312E0,2.417281866E-1,9.753096581E0,1.428428531E0
7.960910937E0,2.010459006E-1,9.848807335E0,1.414072990E0
7.965873437E0,2.393339872E-1,9.851201057E0,1.426043987E0
7.970837500E0,1.172967330E-1,9.867951393E0,1.418861270E0
7.975800000E0,1.077295020E-1,9.922988892E0,1.356650352E0
7.980762500E0,4.073973373E-2,9.918201447E0,1.263324499E0
7.985726562E0,-6.933607906E-2,9.939739227E0,1.237007499E0
7.990689062E0,-5.736507475E-2,9.891883850E0,1.208296180E0
7.995653125E0,-1.435084492E-1,9.970844269E0,1.057547569E0
8.000615625E0,-2.464016527E-1,9.918201447E0,1.107797146E0
8.005578125E0,-1.482968628E-1,9.922988892E0,9.594427943E-1
8.010542187E0,-1.770081222E-1,9.889489174E0,1.000115514E0
8.015504687E0,-1.937579513E-1,9.911018372E0,9.905482531E-1
8.020468750E0,-1.674408913E-1,9.875133514E0,1.019259572E0
8.025431250E0,-1.052203774E-1,9.934949875E0,1.074297428E0
8.030393750E0,-1.506910622E-1,9.915806770E0,1.086258888E0
8.035357812E0,5.748957023E-2,9.832057953E0,1.076691628E0
8.040321875E0,5.746084207E-5,9.836845398E0,1.083864689E0
8.045284375E0,2.451662440E-3,9.832057953E0,1.055153489E0
8.050246875E0,7.663360238E-2,9.805740356E0,1.227440238E0
8.055209375E0,9.338344634E-2,9.841633797E0,1.093441486E0
8.060173437E0,1.795076579E-1,9.834450722E0,1.086258888E0
8.065137500E0,1.555848122E-1,9.788990021E0,1.081470490E0
8.070100000E0,1.412291676E-1,9.772240639E0,1.052759290E0
8.075062500E0,1.842960715E-1,9.710029602E0,1.033615232E0
8.080026562E0,2.177957445E-1,9.793779373E0,1.026442170E0
8.084989062E0,2.608722150E-1,9.721991539E0,9.761926532E-1
